certificate_id,student_id,certificate_type,course_id,track_id,date_issued
76872,270738,1,37,\N,2022-07-03
76874,260980,1,12,\N,2022-07-03
76875,279738,1,46,\N,2022-07-03
76876,270075,1,2,\N,2022-07-03
76879,267064,1,54,\N,2022-07-03
76881,280126,1,7,\N,2022-07-04
76883,266614,1,39,\N,2022-07-04
76884,280019,1,7,\N,2022-07-04
76885,277499,1,35,\N,2022-07-04
76888,271991,1,16,\N,2022-07-04
76889,268011,1,5,\N,2022-07-04
76890,278906,1,7,\N,2022-07-04
76892,270075,1,26,\N,2022-07-04
76893,279881,1,7,\N,2022-07-04
76894,278927,1,24,\N,2022-07-04
76895,261374,1,42,\N,2022-07-04
76896,270247,1,24,\N,2022-07-04
76897,270247,1,22,\N,2022-07-04
76898,269754,1,7,\N,2022-07-04
76899,272965,1,28,\N,2022-07-05
76900,280159,1,23,\N,2022-07-05
76901,261737,1,3,\N,2022-07-05
76902,280159,1,21,\N,2022-07-05
76905,263759,1,35,\N,2022-07-05
76906,278326,1,22,\N,2022-07-05
76907,268764,1,55,\N,2022-07-05
76909,260465,1,37,\N,2022-07-05
76910,261690,1,7,\N,2022-07-05
76911,279881,1,35,\N,2022-07-05
76913,279468,1,21,\N,2022-07-05
76914,278582,1,24,\N,2022-07-05
76917,278881,1,46,\N,2022-07-05
76919,272838,1,21,\N,2022-07-05
76920,279352,1,24,\N,2022-07-05
76921,264623,1,16,\N,2022-07-05
76924,279352,1,21,\N,2022-07-05
76929,270738,1,22,\N,2022-07-06
76930,272965,1,14,\N,2022-07-06
76931,261756,1,3,\N,2022-07-06
76932,271991,1,22,\N,2022-07-06
76934,277866,1,35,\N,2022-07-06
76935,264623,1,37,\N,2022-07-06
76937,275799,1,21,\N,2022-07-06
76938,279738,1,42,\N,2022-07-07
76939,269314,1,13,\N,2022-07-07
76941,272965,2,\N,3,2022-07-07
76942,266766,1,11,\N,2022-07-07
76943,278753,1,23,\N,2022-07-07
76944,274814,1,39,\N,2022-07-07
76945,277508,1,14,\N,2022-07-07
76946,269741,1,35,\N,2022-07-07
76947,277508,1,35,\N,2022-07-07
76949,279909,1,7,\N,2022-07-07
76953,269054,1,14,\N,2022-07-07
76954,280114,1,39,\N,2022-07-07
76956,269975,1,20,\N,2022-07-08
76957,278753,1,13,\N,2022-07-08
76959,259283,1,7,\N,2022-07-08
76960,279881,1,11,\N,2022-07-08
76962,279738,1,23,\N,2022-07-08
76965,274070,1,14,\N,2022-07-09
76968,259283,1,14,\N,2022-07-09
76969,278906,1,23,\N,2022-07-09
76971,274723,1,36,\N,2022-07-09
76972,261756,1,21,\N,2022-07-09
76974,280324,1,42,\N,2022-07-09
76975,274814,1,2,\N,2022-07-09
76976,268618,1,7,\N,2022-07-09
76977,279738,1,13,\N,2022-07-09
76979,272586,1,2,\N,2022-07-09
76980,280067,1,42,\N,2022-07-09
76981,260173,1,45,\N,2022-07-09
76983,278927,1,16,\N,2022-07-09
76984,278582,1,16,\N,2022-07-09
76986,269314,1,39,\N,2022-07-10
76987,266529,1,11,\N,2022-07-10
76988,269314,1,7,\N,2022-07-10
76989,274498,1,16,\N,2022-07-10
76990,263456,1,23,\N,2022-07-10
76991,278582,1,22,\N,2022-07-10
76992,277066,1,7,\N,2022-07-10
76995,274039,1,16,\N,2022-07-11
77010,268011,1,11,\N,2022-07-11
77011,276135,1,35,\N,2022-07-11
77012,277403,1,42,\N,2022-07-11
77013,275277,1,24,\N,2022-07-11
77015,276135,1,20,\N,2022-07-11
77016,277508,1,28,\N,2022-07-11
77019,264295,1,24,\N,2022-07-11
77020,274498,1,7,\N,2022-07-11
77021,275470,1,24,\N,2022-07-11
77027,261668,1,7,\N,2022-07-12
77028,280249,1,7,\N,2022-07-12
77030,262988,1,7,\N,2022-07-12
77032,279738,1,39,\N,2022-07-12
77033,281200,1,7,\N,2022-07-12
77034,275470,1,22,\N,2022-07-12
77035,275637,1,21,\N,2022-07-12
77039,268618,1,42,\N,2022-07-12
77042,261813,1,46,\N,2022-07-12
77044,280324,1,21,\N,2022-07-12
77047,262817,1,21,\N,2022-07-12
77048,266766,1,3,\N,2022-07-13
77050,262580,1,7,\N,2022-07-13
77051,280324,1,30,\N,2022-07-13
77052,262459,1,2,\N,2022-07-13
77059,280868,1,7,\N,2022-07-13
77060,274996,1,23,\N,2022-07-13
77062,275277,1,21,\N,2022-07-13
77064,275637,1,24,\N,2022-07-13
77065,271787,1,7,\N,2022-07-13
77066,281096,1,7,\N,2022-07-13
77069,272909,1,5,\N,2022-07-13
77072,268618,1,13,\N,2022-07-14
77073,274996,1,13,\N,2022-07-14
77078,274906,1,3,\N,2022-07-14
77079,266814,1,7,\N,2022-07-14
77080,277668,1,7,\N,2022-07-14
77081,280249,1,42,\N,2022-07-14
77082,269741,1,46,\N,2022-07-14
77086,281200,1,42,\N,2022-07-14
77087,278764,1,21,\N,2022-07-14
77088,261491,1,16,\N,2022-07-14
77091,278927,1,22,\N,2022-07-15
77100,281512,1,7,\N,2022-07-15
77102,266814,1,21,\N,2022-07-15
77103,276783,1,16,\N,2022-07-15
77104,274209,1,35,\N,2022-07-15
77105,266814,1,24,\N,2022-07-15
77108,275470,1,2,\N,2022-07-15
77110,266001,1,22,\N,2022-07-15
77113,268827,1,21,\N,2022-07-15
77114,278539,1,7,\N,2022-07-15
77115,278927,1,20,\N,2022-07-15
77116,274039,1,13,\N,2022-07-15
77118,280689,1,7,\N,2022-07-15
77121,269054,1,35,\N,2022-07-16
77123,261905,2,\N,1,2022-07-16
77125,266814,1,14,\N,2022-07-16
77128,275045,1,23,\N,2022-07-16
77130,274906,1,2,\N,2022-07-16
77133,277866,1,20,\N,2022-07-16
77137,274498,1,21,\N,2022-07-16
77139,261668,1,46,\N,2022-07-16
77140,278582,1,37,\N,2022-07-16
77141,263307,1,7,\N,2022-07-16
77145,280689,1,46,\N,2022-07-17
77146,280249,1,46,\N,2022-07-17
77147,266012,1,14,\N,2022-07-17
77148,279881,1,23,\N,2022-07-17
77149,266814,1,37,\N,2022-07-17
77150,266814,1,32,\N,2022-07-17
77151,278927,1,11,\N,2022-07-17
77153,269741,1,5,\N,2022-07-17
77154,269741,1,7,\N,2022-07-17
77156,280207,1,23,\N,2022-07-17
77157,268011,1,13,\N,2022-07-17
77159,279738,1,21,\N,2022-07-17
77160,280207,1,13,\N,2022-07-17
77162,277084,1,14,\N,2022-07-17
77163,268011,1,26,\N,2022-07-17
77164,266814,1,16,\N,2022-07-17
77168,279482,1,21,\N,2022-07-18
77171,266814,1,22,\N,2022-07-18
77172,279508,1,7,\N,2022-07-18
77174,277864,1,21,\N,2022-07-18
77180,270738,1,14,\N,2022-07-18
77181,261682,1,26,\N,2022-07-18
77184,278753,1,21,\N,2022-07-18
77185,277403,1,46,\N,2022-07-18
77186,276783,1,22,\N,2022-07-18
77187,276784,1,33,\N,2022-07-18
77188,261550,1,14,\N,2022-07-18
77189,261782,1,2,\N,2022-07-18
77191,279482,1,7,\N,2022-07-18
77192,281961,1,7,\N,2022-07-18
77193,278833,1,7,\N,2022-07-18
77195,276439,1,21,\N,2022-07-18
77196,281961,1,22,\N,2022-07-18
77201,266814,1,5,\N,2022-07-19
77203,266477,1,42,\N,2022-07-19
77205,266814,1,11,\N,2022-07-19
77208,274996,1,39,\N,2022-07-19
77209,280249,1,23,\N,2022-07-19
77210,280207,1,39,\N,2022-07-19
77212,274906,1,28,\N,2022-07-19
77213,280249,1,13,\N,2022-07-19
77216,269741,1,11,\N,2022-07-19
77217,268990,1,37,\N,2022-07-19
77221,274906,2,\N,3,2022-07-19
77223,261491,1,22,\N,2022-07-19
77226,278283,1,26,\N,2022-07-19
77228,280207,1,20,\N,2022-07-20
77230,280207,1,35,\N,2022-07-20
77231,266766,1,14,\N,2022-07-20
77235,261756,1,5,\N,2022-07-20
77236,280868,1,23,\N,2022-07-20
77238,280249,1,39,\N,2022-07-20
77239,274996,1,21,\N,2022-07-20
77241,281961,1,21,\N,2022-07-20
77243,268764,1,54,\N,2022-07-20
77247,279738,1,12,\N,2022-07-20
77250,281961,1,24,\N,2022-07-20
77252,281512,1,16,\N,2022-07-20
77253,277084,1,35,\N,2022-07-20
77254,278753,1,24,\N,2022-07-20
77255,280689,1,42,\N,2022-07-20
77256,280121,1,46,\N,2022-07-20
77257,281961,1,16,\N,2022-07-20
77258,281961,1,2,\N,2022-07-20
77262,264146,1,20,\N,2022-07-21
77263,266012,1,21,\N,2022-07-21
77264,275468,1,16,\N,2022-07-21
77277,272261,1,24,\N,2022-07-21
77278,281961,1,37,\N,2022-07-21
77280,281512,1,11,\N,2022-07-21
77282,278753,1,20,\N,2022-07-21
77283,266814,1,23,\N,2022-07-21
77286,281961,1,28,\N,2022-07-21
77288,278582,1,32,\N,2022-07-21
77293,281961,1,32,\N,2022-07-21
77295,281961,1,14,\N,2022-07-21
77296,266012,1,22,\N,2022-07-21
77297,264146,1,35,\N,2022-07-21
77299,278283,1,46,\N,2022-07-21
77301,264146,1,30,\N,2022-07-22
77302,261756,1,11,\N,2022-07-22
77304,280207,1,11,\N,2022-07-22
77305,282164,1,7,\N,2022-07-22
77306,266814,1,35,\N,2022-07-22
77307,266814,1,3,\N,2022-07-22
77309,282207,1,7,\N,2022-07-22
77310,261828,1,35,\N,2022-07-22
77313,280249,1,21,\N,2022-07-23
77314,274996,1,24,\N,2022-07-23
77315,280772,1,35,\N,2022-07-23
77320,277398,1,21,\N,2022-07-23
77321,261756,1,12,\N,2022-07-23
77325,280207,1,44,\N,2022-07-23
77326,271519,1,20,\N,2022-07-23
77327,280689,1,23,\N,2022-07-23
77328,280772,1,12,\N,2022-07-23
77330,275637,1,22,\N,2022-07-23
77331,266814,2,\N,1,2022-07-23
77338,282094,1,7,\N,2022-07-24
77341,280159,1,14,\N,2022-07-24
77346,274498,1,5,\N,2022-07-24
77350,280689,1,13,\N,2022-07-24
77351,280207,1,5,\N,2022-07-24
77352,282121,1,7,\N,2022-07-24
77353,282207,1,46,\N,2022-07-24
77355,282430,1,7,\N,2022-07-25
77357,280249,1,24,\N,2022-07-25
77360,280249,1,20,\N,2022-07-25
77363,280249,1,22,\N,2022-07-25
77364,282402,1,7,\N,2022-07-25
77369,277845,1,21,\N,2022-07-25
77371,273841,1,14,\N,2022-07-25
77372,275590,1,46,\N,2022-07-25
77373,264623,1,14,\N,2022-07-25
77374,264623,1,32,\N,2022-07-25
77375,278283,1,14,\N,2022-07-25
77378,266012,1,24,\N,2022-07-26
77380,282426,1,7,\N,2022-07-26
77381,265966,1,19,\N,2022-07-26
77382,281440,1,21,\N,2022-07-26
77384,281010,1,7,\N,2022-07-26
77390,281714,1,7,\N,2022-07-26
77391,278881,1,23,\N,2022-07-26
77393,282336,1,20,\N,2022-07-26
77394,264623,1,11,\N,2022-07-26
77395,262641,1,28,\N,2022-07-26
77397,278409,1,7,\N,2022-07-26
77398,278881,1,13,\N,2022-07-26
77399,280689,1,39,\N,2022-07-26
77401,275457,1,46,\N,2022-07-26
77403,282637,1,7,\N,2022-07-26
77404,282697,1,2,\N,2022-07-26
77406,282668,1,7,\N,2022-07-27
77410,265966,1,32,\N,2022-07-27
77411,282446,1,7,\N,2022-07-27
77412,277403,1,23,\N,2022-07-27
77413,282235,1,42,\N,2022-07-27
77414,272089,1,20,\N,2022-07-27
77416,278881,1,39,\N,2022-07-27
77417,282591,1,7,\N,2022-07-27
77418,259174,1,20,\N,2022-07-27
77421,282344,1,7,\N,2022-07-27
77422,282542,1,7,\N,2022-07-27
77425,282318,1,7,\N,2022-07-28
77430,274996,1,20,\N,2022-07-28
77431,270179,1,21,\N,2022-07-28
77432,271519,1,35,\N,2022-07-28
77433,282336,1,22,\N,2022-07-28
77442,279738,1,28,\N,2022-07-28
77443,275449,1,14,\N,2022-07-28
77447,268926,1,28,\N,2022-07-29
77449,282408,1,7,\N,2022-07-29
77451,270738,1,54,\N,2022-07-29
77452,282402,1,23,\N,2022-07-29
77453,281870,1,7,\N,2022-07-29
77457,278283,1,23,\N,2022-07-29
77459,275449,1,35,\N,2022-07-29
77466,282088,1,7,\N,2022-07-30
77467,272089,1,35,\N,2022-07-30
77468,270738,1,32,\N,2022-07-30
77469,282637,1,23,\N,2022-07-30
77470,282430,1,23,\N,2022-07-30
77471,270928,1,22,\N,2022-07-30
77474,281440,1,23,\N,2022-07-30
77475,277964,1,21,\N,2022-07-30
77476,282706,1,7,\N,2022-07-30
77478,282371,1,21,\N,2022-07-31
77480,274611,1,23,\N,2022-07-31
77482,280249,1,2,\N,2022-07-31
77485,265130,1,13,\N,2022-07-31
77486,261828,1,16,\N,2022-07-31
77488,277403,1,13,\N,2022-07-31
77489,278444,1,23,\N,2022-07-31
77491,265130,1,39,\N,2022-07-31
77495,280142,1,43,\N,2022-08-01
77497,261785,1,14,\N,2022-08-01
77498,274996,1,2,\N,2022-08-01
77500,282318,1,21,\N,2022-08-01
77501,282033,1,7,\N,2022-08-01
77502,281870,1,42,\N,2022-08-01
77503,277084,1,3,\N,2022-08-01
77504,279909,1,23,\N,2022-08-01
77507,265130,1,42,\N,2022-08-01
77508,282901,1,7,\N,2022-08-01
77509,277242,1,35,\N,2022-08-01
77511,274070,1,35,\N,2022-08-02
77512,282643,1,20,\N,2022-08-02
77516,278283,1,13,\N,2022-08-02
77517,269518,1,20,\N,2022-08-02
77518,271664,1,11,\N,2022-08-02
77519,261721,1,23,\N,2022-08-02
77525,275045,1,35,\N,2022-08-02
77526,274498,1,11,\N,2022-08-02
77528,279738,1,3,\N,2022-08-02
77529,265130,1,35,\N,2022-08-02
77530,282706,1,46,\N,2022-08-03
77532,282542,1,46,\N,2022-08-03
77534,283473,1,45,\N,2022-08-03
77535,280121,1,20,\N,2022-08-03
77538,279352,1,16,\N,2022-08-03
77543,281608,1,7,\N,2022-08-03
77544,270928,1,16,\N,2022-08-03
77546,276783,1,14,\N,2022-08-03
77548,282920,1,23,\N,2022-08-03
77549,269540,1,23,\N,2022-08-03
77551,276439,1,14,\N,2022-08-03
77552,276439,1,30,\N,2022-08-03
77553,282829,1,42,\N,2022-08-03
77554,282926,1,7,\N,2022-08-03
77555,268926,1,25,\N,2022-08-03
77556,279508,1,23,\N,2022-08-04
77557,282318,1,24,\N,2022-08-04
77559,261756,1,28,\N,2022-08-04
77560,268011,1,39,\N,2022-08-04
77561,268011,1,39,\N,2022-08-04
77562,261756,2,\N,2,2022-08-04
77563,281870,1,46,\N,2022-08-04
77564,276439,1,35,\N,2022-08-04
77565,278283,1,20,\N,2022-08-04
77569,281440,1,24,\N,2022-08-04
77574,283025,1,21,\N,2022-08-04
77576,274861,1,16,\N,2022-08-04
77582,262641,1,35,\N,2022-08-05
77583,274552,1,23,\N,2022-08-05
77584,283357,1,7,\N,2022-08-05
77587,281753,1,23,\N,2022-08-05
77588,280121,1,42,\N,2022-08-05
77590,282995,1,7,\N,2022-08-06
77591,279738,1,35,\N,2022-08-06
77592,283636,1,7,\N,2022-08-06
77596,279228,1,7,\N,2022-08-06
77597,277012,1,35,\N,2022-08-06
77598,282779,1,23,\N,2022-08-06
77599,283573,1,23,\N,2022-08-06
77600,282541,1,23,\N,2022-08-06
77604,276562,1,56,\N,2022-08-06
77605,282507,1,7,\N,2022-08-07
77606,282402,1,21,\N,2022-08-07
77608,266766,1,5,\N,2022-08-07
77610,274861,1,22,\N,2022-08-07
77612,283573,1,22,\N,2022-08-07
77614,280868,1,21,\N,2022-08-07
77615,283573,1,20,\N,2022-08-07
77618,269518,1,35,\N,2022-08-07
77619,282829,1,46,\N,2022-08-07
77621,273136,1,7,\N,2022-08-07
77623,284194,1,20,\N,2022-08-08
77624,269540,1,13,\N,2022-08-08
77625,277864,1,24,\N,2022-08-08
77627,282318,1,16,\N,2022-08-08
77632,278129,1,21,\N,2022-08-08
77633,283696,1,7,\N,2022-08-08
77634,280121,1,7,\N,2022-08-08
77638,261828,1,21,\N,2022-08-08
77640,282088,1,13,\N,2022-08-08
77641,281870,1,21,\N,2022-08-08
77642,261756,1,20,\N,2022-08-08
77643,278283,1,35,\N,2022-08-08
77644,274781,1,7,\N,2022-08-08
77646,265130,1,11,\N,2022-08-08
77647,282500,1,7,\N,2022-08-08
77648,275045,1,3,\N,2022-08-08
77651,283745,1,7,\N,2022-08-09
77653,269741,1,14,\N,2022-08-09
77655,272977,1,2,\N,2022-08-09
77656,283824,1,7,\N,2022-08-09
77657,282954,1,42,\N,2022-08-09
77659,280613,1,7,\N,2022-08-09
77661,282705,1,7,\N,2022-08-09
77662,282318,1,22,\N,2022-08-09
77663,282705,1,42,\N,2022-08-09
77664,280613,1,42,\N,2022-08-09
77665,280613,1,23,\N,2022-08-09
77666,280613,1,46,\N,2022-08-09
77667,282803,1,7,\N,2022-08-09
77668,282088,1,21,\N,2022-08-09
77669,263690,1,50,\N,2022-08-09
77670,282273,1,23,\N,2022-08-09
77671,280379,1,7,\N,2022-08-09
77673,269540,1,39,\N,2022-08-09
77674,284152,1,7,\N,2022-08-09
77675,284528,1,23,\N,2022-08-09
77677,282803,1,46,\N,2022-08-09
77679,280412,1,46,\N,2022-08-09
77680,275566,1,7,\N,2022-08-10
77682,274781,1,46,\N,2022-08-10
77683,282575,1,7,\N,2022-08-10
77684,280613,1,13,\N,2022-08-10
77687,267959,1,16,\N,2022-08-10
77688,282352,1,23,\N,2022-08-10
77689,282803,1,42,\N,2022-08-10
77690,282291,1,35,\N,2022-08-10
77691,270596,1,42,\N,2022-08-10
77692,280412,1,7,\N,2022-08-10
77693,282560,1,7,\N,2022-08-10
77695,281796,1,35,\N,2022-08-10
77696,275045,1,14,\N,2022-08-10
77697,282121,1,21,\N,2022-08-10
77698,274163,1,16,\N,2022-08-10
77699,282803,1,23,\N,2022-08-11
77703,280613,1,35,\N,2022-08-11
77704,274050,1,2,\N,2022-08-11
77706,282803,1,13,\N,2022-08-11
77707,282088,1,46,\N,2022-08-11
77709,269741,1,21,\N,2022-08-11
77711,281753,1,30,\N,2022-08-11
77713,273841,1,35,\N,2022-08-11
77717,282803,1,39,\N,2022-08-11
77718,281753,1,13,\N,2022-08-11
77719,283357,1,22,\N,2022-08-11
77720,282803,1,20,\N,2022-08-11
77721,282803,1,22,\N,2022-08-12
77722,282542,1,42,\N,2022-08-12
77723,274996,1,14,\N,2022-08-12
77724,274861,1,2,\N,2022-08-12
77725,267959,1,22,\N,2022-08-12
77726,280121,1,23,\N,2022-08-12
77728,277403,1,39,\N,2022-08-12
77730,275741,1,7,\N,2022-08-12
77732,284566,1,7,\N,2022-08-12
77733,275637,1,16,\N,2022-08-12
77735,259174,1,13,\N,2022-08-12
77736,284858,1,7,\N,2022-08-12
77741,282803,1,21,\N,2022-08-13
77742,261813,1,23,\N,2022-08-13
77743,261813,1,23,\N,2022-08-13
77744,284292,1,7,\N,2022-08-13
77745,280121,1,13,\N,2022-08-13
77747,261817,1,35,\N,2022-08-13
77750,280613,1,39,\N,2022-08-13
77751,282586,1,46,\N,2022-08-13
77753,283406,1,7,\N,2022-08-13
77754,269741,1,3,\N,2022-08-13
77755,284954,1,23,\N,2022-08-13
77757,282977,1,2,\N,2022-08-13
77758,282586,1,42,\N,2022-08-13
77759,277410,1,7,\N,2022-08-13
77760,268011,1,3,\N,2022-08-13
77761,269748,1,7,\N,2022-08-13
77762,260345,1,14,\N,2022-08-13
77763,282803,1,3,\N,2022-08-13
77764,259174,1,3,\N,2022-08-14
77765,283623,1,35,\N,2022-08-14
77766,269741,1,23,\N,2022-08-14
77767,269741,1,25,\N,2022-08-14
77768,261756,1,25,\N,2022-08-14
77769,284438,1,42,\N,2022-08-14
77771,275449,1,11,\N,2022-08-14
77774,271664,1,30,\N,2022-08-14
77775,281196,1,35,\N,2022-08-14
77776,282803,2,\N,3,2022-08-14
77777,282591,1,46,\N,2022-08-14
77781,282705,1,46,\N,2022-08-14
77786,285553,1,20,\N,2022-08-15
77789,283166,1,7,\N,2022-08-15
77790,282517,1,2,\N,2022-08-15
77791,273096,1,43,\N,2022-08-15
77797,282517,1,3,\N,2022-08-15
77800,282517,1,39,\N,2022-08-15
77802,285583,1,30,\N,2022-08-15
77803,284001,1,14,\N,2022-08-15
77806,282954,1,7,\N,2022-08-15
77811,282517,1,46,\N,2022-08-15
77812,279726,1,21,\N,2022-08-15
77813,279726,1,16,\N,2022-08-15
77814,285698,1,28,\N,2022-08-15
77815,282517,1,42,\N,2022-08-15
77817,264303,1,46,\N,2022-08-15
77818,283658,1,7,\N,2022-08-15
77820,266864,1,7,\N,2022-08-15
77822,282159,1,16,\N,2022-08-15
77823,282586,1,23,\N,2022-08-15
77824,285515,1,35,\N,2022-08-15
77825,285730,1,7,\N,2022-08-15
77826,279874,1,35,\N,2022-08-15
77828,264303,1,42,\N,2022-08-15
77829,284001,1,28,\N,2022-08-15
77830,282517,1,23,\N,2022-08-15
77831,282159,1,7,\N,2022-08-15
77833,264303,1,23,\N,2022-08-15
77834,282159,1,23,\N,2022-08-15
77835,279183,1,45,\N,2022-08-15
77837,284890,1,30,\N,2022-08-15
77840,264303,1,13,\N,2022-08-15
77841,285633,1,20,\N,2022-08-15
77845,280613,1,21,\N,2022-08-15
77846,285718,1,30,\N,2022-08-15
77848,259761,1,7,\N,2022-08-15
77850,285633,1,7,\N,2022-08-15
77854,282517,1,13,\N,2022-08-15
77855,280948,1,34,\N,2022-08-15
77856,282159,1,21,\N,2022-08-15
77858,285633,1,52,\N,2022-08-15
77860,285730,1,46,\N,2022-08-15
77861,264303,1,21,\N,2022-08-15
77862,279779,1,14,\N,2022-08-15
77863,282517,1,21,\N,2022-08-15
77864,263690,1,54,\N,2022-08-15
77865,264303,1,4,\N,2022-08-15
77867,280948,1,7,\N,2022-08-15
77868,282517,1,4,\N,2022-08-15
77872,276107,1,3,\N,2022-08-15
77874,276107,1,7,\N,2022-08-15
77875,276107,1,13,\N,2022-08-15
77877,285583,1,35,\N,2022-08-15
77878,280948,1,21,\N,2022-08-15
77879,282517,1,7,\N,2022-08-15
77881,282159,1,14,\N,2022-08-15
77886,280948,1,24,\N,2022-08-15
77887,280948,1,16,\N,2022-08-15
77888,285244,1,11,\N,2022-08-15
77890,285730,1,42,\N,2022-08-15
77891,285375,1,14,\N,2022-08-15
77895,280613,1,22,\N,2022-08-15
77896,282517,1,12,\N,2022-08-15
77898,280948,1,22,\N,2022-08-15
77901,280948,1,14,\N,2022-08-15
77902,285825,1,35,\N,2022-08-15
77903,279726,1,24,\N,2022-08-15
77904,285645,1,13,\N,2022-08-15
77905,280948,1,37,\N,2022-08-15
77906,279726,1,22,\N,2022-08-15
77908,285633,1,16,\N,2022-08-15
77909,285633,1,21,\N,2022-08-15
77910,285633,1,24,\N,2022-08-15
77911,285931,1,13,\N,2022-08-15
77912,279726,1,14,\N,2022-08-15
77913,280948,1,32,\N,2022-08-15
77914,268485,1,20,\N,2022-08-15
77915,280948,1,52,\N,2022-08-15
77916,264158,1,7,\N,2022-08-15
77917,279726,1,37,\N,2022-08-15
77919,268485,1,13,\N,2022-08-15
77920,268825,1,20,\N,2022-08-15
77921,279726,1,32,\N,2022-08-15
77922,282517,1,28,\N,2022-08-15
77923,280948,1,3,\N,2022-08-15
77924,279726,1,5,\N,2022-08-15
77925,279726,1,11,\N,2022-08-15
77926,285633,1,22,\N,2022-08-15
77928,279726,1,7,\N,2022-08-15
77929,286022,1,39,\N,2022-08-15
77930,280613,1,20,\N,2022-08-15
77931,285922,1,37,\N,2022-08-15
77941,284001,1,3,\N,2022-08-15
77942,282586,1,13,\N,2022-08-15
77945,273599,1,7,\N,2022-08-15
77950,285155,1,23,\N,2022-08-15
77955,285922,1,7,\N,2022-08-15
77956,274267,1,50,\N,2022-08-15
77958,285914,1,39,\N,2022-08-15
77959,268011,2,\N,2,2022-08-15
77963,285914,1,13,\N,2022-08-15
77966,261491,1,14,\N,2022-08-15
77967,286151,1,35,\N,2022-08-15
77969,286022,1,21,\N,2022-08-15
77970,286022,1,24,\N,2022-08-15
77972,286022,1,16,\N,2022-08-15
77973,285914,1,14,\N,2022-08-15
77974,286022,1,22,\N,2022-08-15
77975,286151,1,37,\N,2022-08-15
77976,283166,1,53,\N,2022-08-15
77977,286022,1,14,\N,2022-08-15
77979,286022,1,37,\N,2022-08-15
77981,286022,1,32,\N,2022-08-15
77982,286022,1,3,\N,2022-08-15
77983,282322,1,23,\N,2022-08-15
77984,286022,1,11,\N,2022-08-15
77985,263690,1,25,\N,2022-08-15
77986,266619,1,7,\N,2022-08-15
77988,265970,1,24,\N,2022-08-15
77989,286151,1,16,\N,2022-08-15
77990,286151,1,29,\N,2022-08-15
77992,285963,1,20,\N,2022-08-16
77994,285963,1,4,\N,2022-08-16
77995,273060,1,23,\N,2022-08-16
77996,284482,1,7,\N,2022-08-16
77998,285515,1,14,\N,2022-08-16
78002,286178,1,30,\N,2022-08-16
78011,284387,1,30,\N,2022-08-16
78014,279874,1,21,\N,2022-08-16
78017,277886,1,7,\N,2022-08-16
78019,285625,1,7,\N,2022-08-16
78020,285515,1,7,\N,2022-08-16
78024,286072,1,21,\N,2022-08-16
78025,286062,1,35,\N,2022-08-16
78026,286072,1,16,\N,2022-08-16
78028,286072,1,24,\N,2022-08-16
78029,286072,1,22,\N,2022-08-16
78030,286271,1,7,\N,2022-08-16
78031,286072,1,32,\N,2022-08-16
78032,286072,1,14,\N,2022-08-16
78033,286309,1,53,\N,2022-08-16
78034,286072,1,11,\N,2022-08-16
78035,286072,1,5,\N,2022-08-16
78036,286072,1,37,\N,2022-08-16
78037,285922,1,21,\N,2022-08-16
78038,284662,1,35,\N,2022-08-16
78039,285922,1,14,\N,2022-08-16
78040,286265,1,13,\N,2022-08-16
78043,273351,1,20,\N,2022-08-16
78044,283166,1,22,\N,2022-08-16
78046,285922,1,22,\N,2022-08-16
78047,284022,1,42,\N,2022-08-16
78048,286374,1,35,\N,2022-08-16
78050,269570,1,24,\N,2022-08-16
78052,285730,1,23,\N,2022-08-16
78055,286203,1,7,\N,2022-08-16
78056,285375,1,28,\N,2022-08-16
78060,285375,1,3,\N,2022-08-16
78061,284180,1,7,\N,2022-08-16
78062,286405,1,21,\N,2022-08-16
78063,273351,1,22,\N,2022-08-16
78064,285528,1,21,\N,2022-08-16
78065,286405,1,35,\N,2022-08-16
78071,285462,1,20,\N,2022-08-16
78073,285375,1,7,\N,2022-08-16
78082,282159,1,3,\N,2022-08-16
78084,282159,1,13,\N,2022-08-16
78085,282159,1,35,\N,2022-08-16
78088,285686,1,35,\N,2022-08-16
78089,285155,1,39,\N,2022-08-16
78090,276107,1,16,\N,2022-08-16
78092,276107,1,21,\N,2022-08-16
78093,276107,1,22,\N,2022-08-16
78094,276107,1,23,\N,2022-08-16
78095,276107,1,26,\N,2022-08-16
78096,286468,1,21,\N,2022-08-16
78097,276107,1,32,\N,2022-08-16
78098,276107,1,34,\N,2022-08-16
78099,279779,1,28,\N,2022-08-16
78100,276107,1,46,\N,2022-08-16
78101,286468,1,24,\N,2022-08-16
78102,276107,1,39,\N,2022-08-16
78103,284022,1,13,\N,2022-08-16
78106,286468,1,16,\N,2022-08-16
78108,276107,1,14,\N,2022-08-16
78109,276107,1,2,\N,2022-08-16
78110,285583,1,11,\N,2022-08-16
78112,278628,1,7,\N,2022-08-16
78113,286468,1,22,\N,2022-08-16
78114,276107,1,35,\N,2022-08-16
78115,282183,1,4,\N,2022-08-16
78118,282159,1,5,\N,2022-08-16
78120,286468,1,14,\N,2022-08-16
78121,285875,1,11,\N,2022-08-16
78123,279348,1,7,\N,2022-08-16
78126,286468,1,37,\N,2022-08-16
78127,282159,1,11,\N,2022-08-16
78128,274564,1,46,\N,2022-08-16
78130,285528,1,45,\N,2022-08-16
78132,286468,1,32,\N,2022-08-16
