student_id,course_id,minutes_watched,date_watched
283614,21,2.08,2022-08-20
283130,21,16.17,2022-08-20
282430,21,6.98,2022-08-20
282430,21,7.02,2022-08-21
280346,21,17.57,2022-08-21
269540,21,110.67,2022-08-21
275045,21,110.38,2022-08-21
259042,21,29.37,2022-08-21
283130,21,5.53,2022-08-21
283576,21,7.57,2022-08-21
287208,21,47.77,2022-08-21
278177,21,3.48,2022-08-21
281522,21,34.37,2022-08-21
287369,21,38.97,2022-08-21
287458,21,0.8,2022-08-21
282542,21,15.53,2022-08-21
264131,21,18.38,2022-08-21
285098,21,3.2,2022-08-21
287331,21,61,2022-08-21
268293,21,7.93,2022-08-21
270606,21,27.45,2022-08-21
286529,21,12.2,2022-08-21
277410,21,42.58,2022-08-21
280814,21,26.22,2022-08-21
277353,21,9.47,2022-08-21
277403,21,44.7,2022-08-21
278701,21,32.93,2022-08-21
285581,21,0.38,2022-08-21
286540,21,12.57,2022-08-21
264404,21,4.72,2022-08-21
261550,21,5.88,2022-08-21
287115,21,33,2022-08-21
287214,21,0.8,2022-08-21
287285,21,24.83,2022-08-21
275100,21,53.88,2022-08-21
283696,21,20.73,2022-08-21
284194,21,3.35,2022-08-21
275624,21,34.35,2022-08-21
287180,21,57.55,2022-08-21
275725,21,0.53,2022-08-21
263293,21,11.28,2022-08-21
271338,21,43.13,2022-08-21
284858,21,4.02,2022-08-21
269540,21,112.6,2022-08-22
263293,21,111.77,2022-08-22
269262,21,1.85,2022-08-22
284633,21,18.08,2022-08-22
268287,21,48.83,2022-08-22
268584,21,4.72,2022-08-22
285252,21,4.5,2022-08-22
283636,21,15.28,2022-08-22
285322,21,7.53,2022-08-22
270596,21,7.33,2022-08-22
275045,21,84.33,2022-08-22
287548,21,43.57,2022-08-22
283696,21,61.35,2022-08-22
268293,21,10.58,2022-08-22
281294,21,100.6,2022-08-22
287369,21,28.43,2022-08-22
278881,21,39.75,2022-08-22
268892,21,31.8,2022-08-22
287285,21,28.63,2022-08-22
281522,21,14.13,2022-08-22
264131,21,18.62,2022-08-22
280689,21,49.98,2022-08-22
283576,21,18.77,2022-08-22
269741,21,6.9,2022-08-22
286529,21,8.67,2022-08-22
279562,21,6.8,2022-08-22
280814,21,18.05,2022-08-22
287609,21,6.13,2022-08-22
279228,21,9.5,2022-08-22
278177,21,22.17,2022-08-22
282926,21,34.73,2022-08-22
287620,21,0.52,2022-08-22
271925,21,75.02,2022-08-22
262643,21,21.95,2022-08-22
277353,21,25.28,2022-08-22
277403,21,19.92,2022-08-22
273136,21,22.35,2022-08-22
278190,21,12.15,2022-08-22
285556,21,0.2,2022-08-22
287618,21,4.82,2022-08-22
270606,21,13.05,2022-08-22
275624,21,0.78,2022-08-22
278283,21,21.77,2022-08-22
282560,21,12.1,2022-08-22
271338,21,60.1,2022-08-22
280121,21,9.32,2022-08-22
284292,21,12.33,2022-08-22
284858,21,24.17,2022-08-22
282813,21,12.75,2022-08-22
284858,21,41.87,2022-08-23
287548,21,29.47,2022-08-23
286259,21,12.42,2022-08-23
284633,21,36.87,2022-08-23
280121,21,2.75,2022-08-23
268287,21,47.02,2022-08-23
285322,21,3.65,2022-08-23
287531,21,3.18,2022-08-23
275045,21,100.08,2022-08-23
282637,21,31.93,2022-08-23
283130,21,3.85,2022-08-23
281522,21,25.2,2022-08-23
283636,21,0.97,2022-08-23
287331,21,61.2,2022-08-23
265101,21,13.38,2022-08-23
282779,21,28.17,2022-08-23
286489,21,37.88,2022-08-23
263293,21,3.53,2022-08-23
284022,21,0.07,2022-08-23
268892,21,32.42,2022-08-23
287499,21,87.03,2022-08-23
278190,21,19.1,2022-08-23
281608,21,7.18,2022-08-23
278881,21,3.75,2022-08-23
271664,21,62.05,2022-08-23
286824,21,4.52,2022-08-23
268293,21,0.88,2022-08-23
283576,21,16.1,2022-08-23
287143,21,81.95,2022-08-23
277353,21,13.65,2022-08-23
281294,21,45.9,2022-08-23
258862,21,46.18,2022-08-23
264131,21,3.62,2022-08-23
282273,21,8.92,2022-08-23
287747,21,0.42,2022-08-23
271925,21,107.95,2022-08-23
287754,21,0.13,2022-08-23
275624,21,0.1,2022-08-23
282442,21,9.47,2022-08-23
287767,21,1.08,2022-08-23
287774,21,6.25,2022-08-23
286540,21,10.82,2022-08-23
287787,21,7.2,2022-08-23
282542,21,30.4,2022-08-23
286466,21,3.05,2022-08-23
261085,21,3.23,2022-08-23
280121,21,33.22,2022-08-24
285670,21,0.2,2022-08-24
268287,21,79.77,2022-08-24
287499,21,18.7,2022-08-24
282758,21,54.45,2022-08-24
281522,21,65.7,2022-08-24
285322,21,13.67,2022-08-24
274624,21,19.05,2022-08-24
282442,21,15.02,2022-08-24
275684,21,9.1,2022-08-24
287331,21,33.67,2022-08-24
278906,21,13.93,2022-08-24
284180,21,140.02,2022-08-24
282575,21,14.13,2022-08-24
287565,21,0.28,2022-08-24
287840,21,0.6,2022-08-24
268892,21,30.07,2022-08-24
282779,21,5.5,2022-08-24
287825,21,3.07,2022-08-24
286529,21,18.83,2022-08-24
268293,21,5.23,2022-08-24
258862,21,39.03,2022-08-24
287430,21,1.92,2022-08-24
287143,21,0.27,2022-08-24
279562,21,2.33,2022-08-24
277353,21,13.82,2022-08-24
282273,21,46.85,2022-08-24
275624,21,0.2,2022-08-24
271925,21,45.22,2022-08-24
286515,21,11.28,2022-08-24
275100,21,34.28,2022-08-24
269519,21,30.78,2022-08-24
274464,21,20.5,2022-08-24
273136,21,5.02,2022-08-24
284292,21,4.72,2022-08-24
275100,21,0.18,2022-08-25
285322,21,20.62,2022-08-25
268287,21,100.25,2022-08-25
265176,21,39.62,2022-08-25
281522,21,24.7,2022-08-25
285915,21,82.5,2022-08-25
287499,21,46.02,2022-08-25
287334,21,54.93,2022-08-25
284180,21,52.42,2022-08-25
264404,21,18.72,2022-08-25
286515,21,2.8,2022-08-25
284954,21,37.63,2022-08-25
268293,21,7.53,2022-08-25
258862,21,38.9,2022-08-25
278881,21,27.32,2022-08-25
282575,21,11.85,2022-08-25
287825,21,56.2,2022-08-25
287230,21,5.58,2022-08-25
287285,21,49.83,2022-08-25
268892,21,30.32,2022-08-25
288010,21,0.7,2022-08-25
288014,21,1.52,2022-08-25
271925,21,151.23,2022-08-25
282442,21,12.87,2022-08-25
275307,21,20.02,2022-08-25
287143,21,83.5,2022-08-25
277353,21,15.75,2022-08-25
282273,21,19.7,2022-08-25
273136,21,5.22,2022-08-25
283854,21,0.28,2022-08-25
283130,21,0.82,2022-08-25
263293,21,7.08,2022-08-25
288070,21,1.55,2022-08-25
283696,21,6.97,2022-08-25
288029,21,6.98,2022-08-25
287018,21,7,2022-08-25
268287,21,62.13,2022-08-26
287238,21,62.62,2022-08-26
280121,21,6.63,2022-08-26
288119,21,0.18,2022-08-26
278881,21,31.35,2022-08-26
285352,21,19,2022-08-26
281608,21,9.72,2022-08-26
283854,21,106.88,2022-08-26
287825,21,10.25,2022-08-26
268293,21,0.7,2022-08-26
282575,21,22.85,2022-08-26
263456,21,14.63,2022-08-26
288140,21,5.55,2022-08-26
268892,21,8.35,2022-08-26
287590,21,7.13,2022-08-26
286826,21,42.57,2022-08-26
279228,21,18.07,2022-08-26
287436,21,29.68,2022-08-26
284954,21,21.52,2022-08-26
287143,21,24.62,2022-08-26
271925,21,47.07,2022-08-26
272452,21,1.68,2022-08-26
282442,21,11.62,2022-08-26
286378,21,11.77,2022-08-26
287565,21,0.77,2022-08-26
258862,21,1.27,2022-08-26
283696,21,16.08,2022-08-26
277353,21,0.12,2022-08-26
263822,21,6.8,2022-08-27
262643,21,3.73,2022-08-27
286865,21,27.78,2022-08-27
268287,21,23.28,2022-08-27
277410,21,65.15,2022-08-27
282442,21,27.93,2022-08-27
281294,21,136.85,2022-08-27
283696,21,42.88,2022-08-27
287436,21,45.83,2022-08-27
275158,21,0.32,2022-08-27
258862,21,26.73,2022-08-27
288283,21,3.38,2022-08-27
277084,21,13.03,2022-08-27
275045,21,85.65,2022-08-27
285737,21,0.2,2022-08-27
288142,21,1.13,2022-08-27
284954,21,0.07,2022-08-27
268473,21,66.33,2022-08-27
280814,21,11.33,2022-08-27
269099,21,0.15,2022-08-27
284858,21,22.53,2022-08-27
265337,21,45.95,2022-08-27
277353,21,7.1,2022-08-27
284858,21,159.03,2022-08-28
268287,21,82.42,2022-08-28
283576,21,37.15,2022-08-28
276598,21,9.57,2022-08-28
285322,21,7.82,2022-08-28
275045,21,33.57,2022-08-28
281294,21,80.28,2022-08-28
262988,21,32.87,2022-08-28
280121,21,9.18,2022-08-28
283696,21,31.85,2022-08-28
272596,21,0.07,2022-08-28
277410,21,23.23,2022-08-28
281608,21,14.53,2022-08-28
284954,21,53.78,2022-08-28
286540,21,11.25,2022-08-28
288408,21,3.25,2022-08-28
287436,21,26.28,2022-08-28
288416,21,6.78,2022-08-28
288421,21,0.38,2022-08-28
282442,21,20.6,2022-08-28
288425,21,0.05,2022-08-28
277353,21,10.82,2022-08-28
268473,21,74.73,2022-08-28
288428,21,0.83,2022-08-28
286922,21,9.4,2022-08-28
264131,21,18.2,2022-08-28
277403,21,52.32,2022-08-28
288345,21,0.25,2022-08-28
280814,21,12.32,2022-08-28
258930,21,16.93,2022-08-28
282586,21,14.85,2022-08-28
288445,21,24.97,2022-08-28
282758,21,7.38,2022-08-28
284067,21,8.88,2022-08-28
266001,21,3,2022-08-28
282751,21,13.18,2022-08-29
287548,21,0.45,2022-08-29
286865,21,15.1,2022-08-29
278177,21,39.68,2022-08-29
277353,21,16.98,2022-08-29
261790,21,55.68,2022-08-29
268287,21,73.1,2022-08-29
288345,21,59.57,2022-08-29
287952,21,5.98,2022-08-29
285322,21,6.25,2022-08-29
282442,21,10.33,2022-08-29
283636,21,20.05,2022-08-29
288351,21,4.05,2022-08-29
285539,21,3.9,2022-08-29
264131,21,38.87,2022-08-29
288533,21,24.63,2022-08-29
265101,21,38.47,2022-08-29
283854,21,39.5,2022-08-29
285283,21,11.95,2022-08-29
280067,21,12.32,2022-08-29
275276,21,35.28,2022-08-29
275100,21,99.2,2022-08-29
278881,21,0.13,2022-08-29
287436,21,17.88,2022-08-29
262585,21,22.37,2022-08-29
286834,21,49.03,2022-08-29
286851,21,0.07,2022-08-29
283576,21,5.4,2022-08-29
279228,21,11.4,2022-08-29
287143,21,28.02,2022-08-29
261550,21,14.62,2022-08-29
287291,21,152.93,2022-08-29
270606,21,3.27,2022-08-29
277084,21,2.82,2022-08-29
288533,21,31.53,2022-08-30
274781,21,80.9,2022-08-30
268287,21,80.85,2022-08-30
264404,21,18.12,2022-08-30
285322,21,2.02,2022-08-30
275276,21,45.62,2022-08-30
286851,21,3.95,2022-08-30
272452,21,2.87,2022-08-30
287331,21,39.52,2022-08-30
283696,21,6.18,2022-08-30
282954,21,41.98,2022-08-30
288697,21,0.05,2022-08-30
268293,21,5.73,2022-08-30
288445,21,23.03,2022-08-30
264131,21,0.3,2022-08-30
287143,21,42.02,2022-08-30
288725,21,20.57,2022-08-30
283576,21,16.28,2022-08-30
282926,21,6.35,2022-08-30
277403,21,36.08,2022-08-30
281325,21,7.1,2022-08-30
282575,21,15.25,2022-08-30
280814,21,18.08,2022-08-30
288773,21,6.62,2022-08-30
283573,21,6.47,2022-08-30
262861,21,23.77,2022-08-30
268473,21,11.12,2022-08-30
288770,21,0.57,2022-08-30
287291,21,13.37,2022-08-30
288637,21,0.13,2022-08-30
274781,21,49.87,2022-08-31
268287,21,47.92,2022-08-31
277562,21,7.07,2022-08-31
288773,21,65.92,2022-08-31
288838,21,0.12,2022-08-31
281294,21,31.37,2022-08-31
287331,21,48.25,2022-08-31
282586,21,52.8,2022-08-31
287436,21,58.52,2022-08-31
278789,21,77,2022-08-31
288725,21,25.9,2022-08-31
287526,21,39.33,2022-08-31
284954,21,4.72,2022-08-31
287143,21,26.9,2022-08-31
286834,21,19.35,2022-08-31
277403,21,40.7,2022-08-31
268293,21,2.87,2022-08-31
280814,21,9.5,2022-08-31
270606,21,2.92,2022-08-31
262861,21,21.02,2022-08-31
261550,21,12.45,2022-08-31
277353,21,11.48,2022-08-31
287291,21,18.23,2022-08-31
288637,21,1.22,2022-08-31
285322,21,21.42,2022-09-01
283636,21,2.53,2022-09-01
274781,21,31.97,2022-09-01
268287,21,19.72,2022-09-01
287548,21,1.08,2022-09-01
274901,21,24.47,2022-09-01
265056,21,7.43,2022-09-01
287331,21,1.73,2022-09-01
288140,21,0.18,2022-09-01
284954,21,63.65,2022-09-01
285670,21,0.87,2022-09-01
267488,21,0.13,2022-09-01
275276,21,16.38,2022-09-01
286834,21,26.22,2022-09-01
268293,21,5.8,2022-09-01
288637,21,15.07,2022-09-01
287436,21,23.45,2022-09-01
288923,21,6.83,2022-09-01
281325,21,15.93,2022-09-01
282626,21,3.52,2022-09-01
283573,21,23.27,2022-09-01
284334,21,1.12,2022-09-01
283854,21,5.05,2022-09-01
272452,21,7.62,2022-09-01
277353,21,4.5,2022-09-01
287526,21,28.22,2022-09-01
287143,21,15.6,2022-09-01
284531,21,6.73,2022-09-01
277403,21,23.65,2022-09-01
282586,21,30.43,2022-09-01
271161,21,0.22,2022-09-01
262260,21,10.95,2022-09-01
289066,21,20.67,2022-09-01
270606,21,3.32,2022-09-01
288915,21,2.38,2022-09-01
281608,21,0.13,2022-09-01
270616,21,42.23,2022-09-01
285411,21,7.08,2022-09-01
274781,21,5.4,2022-09-02
277353,21,1.28,2022-09-02
269934,21,19.25,2022-09-02
287632,21,45.67,2022-09-02
285352,21,22.5,2022-09-02
278881,21,72.3,2022-09-02
279228,21,24.83,2022-09-02
275276,21,26.02,2022-09-02
289094,21,62.65,2022-09-02
282304,21,8.13,2022-09-02
268473,21,30.12,2022-09-02
288142,21,0.07,2022-09-02
268242,21,15.35,2022-09-02
282586,21,138.35,2022-09-02
277562,21,99.03,2022-09-02
287331,21,11.87,2022-09-02
283573,21,68.4,2022-09-02
287334,21,0.63,2022-09-02
289152,21,11.93,2022-09-02
283854,21,14.2,2022-09-02
284266,21,0.17,2022-09-02
285411,21,100.55,2022-09-02
287436,21,27.23,2022-09-02
278190,21,6.23,2022-09-02
288637,21,30.35,2022-09-02
284954,21,57.85,2022-09-02
275529,21,0.15,2022-09-02
261972,21,33.02,2022-09-02
275100,21,70.2,2022-09-02
282575,21,9.4,2022-09-02
274552,21,66.43,2022-09-02
288725,21,0.3,2022-09-02
286834,21,46.55,2022-09-02
286540,21,18.73,2022-09-02
289180,21,9.73,2022-09-02
289182,21,0.07,2022-09-02
284230,21,22.28,2022-09-02
263894,21,0.1,2022-09-02
281608,21,13.15,2022-09-02
277403,21,59.73,2022-09-02
261905,21,3.65,2022-09-02
289218,21,18.45,2022-09-02
277953,21,8.42,2022-09-02
277953,21,45.37,2022-09-03
289094,21,3.48,2022-09-03
275100,21,5.62,2022-09-03
287632,21,98.82,2022-09-03
283854,21,39.37,2022-09-03
282940,21,2.58,2022-09-03
289180,21,13.37,2022-09-03
266187,21,30.45,2022-09-03
277562,21,61.85,2022-09-03
286834,21,39.43,2022-09-03
272596,21,20.13,2022-09-03
275158,21,0.32,2022-09-03
284230,21,0.48,2022-09-03
264131,21,2.18,2022-09-03
268287,21,7.08,2022-09-03
287331,21,0.2,2022-09-03
278701,21,53.07,2022-09-03
288926,21,23.83,2022-09-03
288637,21,14.45,2022-09-03
278409,21,59.72,2022-09-03
282586,21,11.95,2022-09-03
287526,21,3.15,2022-09-03
277403,21,58.75,2022-09-03
277353,21,31.45,2022-09-03
261550,21,13.98,2022-09-03
274552,21,11.67,2022-09-03
289218,21,0.07,2022-09-03
277953,21,36.3,2022-09-04
283576,21,21.63,2022-09-04
285322,21,1.72,2022-09-04
285352,21,58.27,2022-09-04
277562,21,23.05,2022-09-04
274901,21,9.88,2022-09-04
289360,21,7.33,2022-09-04
261550,21,29.23,2022-09-04
286406,21,0.05,2022-09-04
272596,21,12.92,2022-09-04
284230,21,0.33,2022-09-04
289381,21,3.55,2022-09-04
288637,21,12.35,2022-09-04
284266,21,33.77,2022-09-04
288345,21,0.98,2022-09-04
281608,21,11.1,2022-09-04
287632,21,29.5,2022-09-04
287490,21,12.47,2022-09-04
289270,21,15.15,2022-09-04
280814,21,15.5,2022-09-04
287331,21,27.62,2022-09-04
268287,21,2.18,2022-09-04
286540,21,0.25,2022-09-04
289263,21,2.38,2022-09-04
288809,21,21.12,2022-09-04
289055,21,19.4,2022-09-04
273936,21,0.08,2022-09-04
268293,21,5.68,2022-09-05
268287,21,2.78,2022-09-05
287490,21,32.12,2022-09-05
289260,21,71.38,2022-09-05
289066,21,9.07,2022-09-05
289118,21,41.58,2022-09-05
283636,21,55.33,2022-09-05
275276,21,65.43,2022-09-05
285352,21,10.15,2022-09-05
288923,21,69.62,2022-09-05
274901,21,23.35,2022-09-05
282575,21,30.75,2022-09-05
267488,21,8.93,2022-09-05
282494,21,2.68,2022-09-05
284266,21,32.15,2022-09-05
273936,21,0.92,2022-09-05
285411,21,55.42,2022-09-05
279562,21,81.55,2022-09-05
282304,21,12.6,2022-09-05
261972,21,3.65,2022-09-05
289501,21,0.07,2022-09-05
274552,21,13.2,2022-09-05
277403,21,54.93,2022-09-05
261158,21,24.2,2022-09-05
287548,21,3.38,2022-09-05
287632,21,23.7,2022-09-05
282751,21,10.42,2022-09-05
282977,21,16.68,2022-09-05
285284,21,0.58,2022-09-05
289499,21,14.85,2022-09-05
277953,21,94.12,2022-09-05
273136,21,12.28,2022-09-05
289270,21,7.53,2022-09-05
262861,21,15.6,2022-09-05
289118,21,11.18,2022-09-06
288809,21,40.67,2022-09-06
289499,21,20.93,2022-09-06
282977,21,37.72,2022-09-06
289260,21,58.35,2022-09-06
287490,21,10.45,2022-09-06
264131,21,1.83,2022-09-06
274901,21,35.38,2022-09-06
275276,21,12.75,2022-09-06
282446,21,19.88,2022-09-06
272596,21,7.2,2022-09-06
268287,21,23.55,2022-09-06
286418,21,48.5,2022-09-06
289616,21,6.23,2022-09-06
289609,21,2.9,2022-09-06
274552,21,14.53,2022-09-06
279562,21,16.33,2022-09-06
266187,21,26.58,2022-09-06
287526,21,86.08,2022-09-06
265337,21,39.55,2022-09-06
275442,21,20.67,2022-09-06
282575,21,37.27,2022-09-06
286826,21,36.48,2022-09-06
277953,21,6.87,2022-09-06
277403,21,87.93,2022-09-06
268293,21,0.07,2022-09-06
279228,21,7.13,2022-09-06
270596,21,31.87,2022-09-06
287688,21,23.75,2022-09-06
289681,21,0.65,2022-09-06
285406,21,7.08,2022-09-06
287632,21,5.53,2022-09-06
270616,21,9.98,2022-09-06
280121,21,1.42,2022-09-06
262861,21,25.02,2022-09-06
289118,21,51.12,2022-09-07
282977,21,50.63,2022-09-07
285322,21,2.45,2022-09-07
282751,21,21.22,2022-09-07
280121,21,20.75,2022-09-07
289180,21,27.52,2022-09-07
289725,21,7.13,2022-09-07
282954,21,4.4,2022-09-07
264131,21,11.5,2022-09-07
277562,21,44.32,2022-09-07
282304,21,8.23,2022-09-07
285411,21,37.6,2022-09-07
287688,21,8.53,2022-09-07
287526,21,66.65,2022-09-07
285915,21,24.6,2022-09-07
285397,21,71.23,2022-09-07
267488,21,1.85,2022-09-07
282575,21,60.3,2022-09-07
285406,21,81.68,2022-09-07
259260,21,25.5,2022-09-07
266187,21,33.27,2022-09-07
287632,21,0.17,2022-09-07
274552,21,65.95,2022-09-07
268293,21,1.63,2022-09-07
268287,21,20.97,2022-09-07
289684,21,4.75,2022-09-07
261972,21,44.08,2022-09-07
278701,21,11.53,2022-09-07
273936,21,1.77,2022-09-07
289624,21,0.38,2022-09-07
283576,21,19.6,2022-09-07
286418,21,23.68,2022-09-07
286826,21,21.48,2022-09-07
288809,21,15.27,2022-09-07
280932,21,2.42,2022-09-07
277403,21,3.25,2022-09-07
289270,21,2.85,2022-09-07
289822,21,0.4,2022-09-07
273136,21,11.02,2022-09-07
267011,21,2.32,2022-09-07
273992,21,20.73,2022-09-07
284266,21,3.72,2022-09-07
284266,21,29.68,2022-09-08
285322,21,19.18,2022-09-08
285397,21,25.77,2022-09-08
282977,21,51.03,2022-09-08
287400,21,0.42,2022-09-08
282751,21,28.53,2022-09-08
288923,21,24.75,2022-09-08
262414,21,1.47,2022-09-08
266187,21,48.03,2022-09-08
282626,21,13.25,2022-09-08
285411,21,123.13,2022-09-08
285406,21,18.45,2022-09-08
287688,21,12.55,2022-09-08
282304,21,3.35,2022-09-08
285003,21,17.35,2022-09-08
268293,21,3.45,2022-09-08
286826,21,57.65,2022-09-08
261905,21,4.12,2022-09-08
275449,21,0.9,2022-09-08
280814,21,10.37,2022-09-08
287632,21,6.85,2022-09-08
273992,21,16.97,2022-09-08
289934,21,0.42,2022-09-08
288809,21,13.22,2022-09-08
278851,21,0.07,2022-09-08
289666,21,22.53,2022-09-09
285322,21,4.08,2022-09-09
270366,21,2.37,2022-09-09
289963,21,9.35,2022-09-09
289260,21,22.47,2022-09-09
282304,21,3.07,2022-09-09
285406,21,56.1,2022-09-09
288345,21,16.1,2022-09-09
268287,21,11.55,2022-09-09
289998,21,0.32,2022-09-09
268293,21,3.58,2022-09-09
265337,21,94.28,2022-09-09
290024,21,0.43,2022-09-09
261972,21,13.12,2022-09-09
289851,21,4.57,2022-09-09
288809,21,54.38,2022-09-09
286826,21,35.13,2022-09-09
277562,21,18.55,2022-09-09
273136,21,17.32,2022-09-09
283735,21,22.65,2022-09-09
290064,21,0.35,2022-09-09
285411,21,139.53,2022-09-09
270616,21,32.05,2022-09-09
287688,21,6.1,2022-09-09
280121,21,42.57,2022-09-09
288809,21,1.57,2022-09-10
285411,21,33.6,2022-09-10
265906,21,7.3,2022-09-10
290091,21,0.08,2022-09-10
289972,21,0.45,2022-09-10
283576,21,7.55,2022-09-10
287490,21,3.33,2022-09-10
287632,21,54.85,2022-09-10
288659,21,53.27,2022-09-10
287688,21,11.27,2022-09-10
289432,21,0.48,2022-09-10
284531,21,2.52,2022-09-10
288345,21,24.75,2022-09-10
286799,21,19.33,2022-09-10
270042,21,0.2,2022-09-10
288637,21,8.25,2022-09-10
289177,21,74.7,2022-09-10
266512,21,36.42,2022-09-10
275590,21,66.35,2022-09-10
277562,21,10.42,2022-09-10
282066,21,0.05,2022-09-10
268293,21,9.15,2022-09-10
268473,21,11.88,2022-09-10
282751,21,2.2,2022-09-10
280121,21,15.67,2022-09-10
282751,21,4.08,2022-09-11
288659,21,24.28,2022-09-11
287632,21,79.78,2022-09-11
268420,21,58.93,2022-09-11
272596,21,8.1,2022-09-11
284434,21,2.53,2022-09-11
289177,21,68.57,2022-09-11
290229,21,16.45,2022-09-11
278851,21,0.15,2022-09-11
284266,21,0.28,2022-09-11
284035,21,2.43,2022-09-11
262988,21,24.77,2022-09-11
277403,21,48.67,2022-09-11
288773,21,0.07,2022-09-11
275590,21,34.48,2022-09-11
259361,21,65.68,2022-09-11
278701,21,8.62,2022-09-11
288345,21,7.35,2022-09-11
284566,21,0.18,2022-09-11
287490,21,0.23,2022-09-11
283735,21,46.35,2022-09-11
288809,21,0.78,2022-09-11
273249,21,0.52,2022-09-11
289015,21,0.3,2022-09-11
262988,21,8,2022-09-12
280121,21,71.63,2022-09-12
288808,21,4.57,2022-09-12
284916,21,0.35,2022-09-12
288659,21,59.45,2022-09-12
290330,21,0.78,2022-09-12
285352,21,16.17,2022-09-12
268287,21,0.05,2022-09-12
282304,21,8.52,2022-09-12
278851,21,55.83,2022-09-12
261972,21,15.15,2022-09-12
289517,21,35.73,2022-09-12
282954,21,13.22,2022-09-12
289177,21,93.87,2022-09-12
288725,21,17.48,2022-09-12
290390,21,2.72,2022-09-12
275276,21,13.52,2022-09-12
270616,21,32.95,2022-09-12
282235,21,1.4,2022-09-12
287688,21,16.3,2022-09-12
288315,21,41.47,2022-09-12
270606,21,2.07,2022-09-12
290313,21,0.15,2022-09-12
286826,21,2.03,2022-09-12
287931,21,3.08,2022-09-12
264696,21,10.12,2022-09-12
290321,21,0.92,2022-09-12
290050,21,3.25,2022-09-12
284152,21,18.1,2022-09-13
290050,21,0.05,2022-09-13
282751,21,14.53,2022-09-13
271338,21,4.62,2022-09-13
285322,21,41.82,2022-09-13
260842,21,2.87,2022-09-13
262988,21,23.5,2022-09-13
280121,21,23.53,2022-09-13
282304,21,9.92,2022-09-13
282626,21,1.72,2022-09-13
285352,21,17.98,2022-09-13
268287,21,27.37,2022-09-13
290485,21,0.18,2022-09-13
282066,21,0.12,2022-09-13
282954,21,1,2022-09-13
265337,21,0.3,2022-09-13
287931,21,21.92,2022-09-13
278409,21,48.77,2022-09-13
285397,21,1,2022-09-13
289177,21,102.88,2022-09-13
274552,21,87.32,2022-09-13
288345,21,36.2,2022-09-13
275276,21,34.18,2022-09-13
289517,21,15.38,2022-09-13
285003,21,16.37,2022-09-13
268420,21,27.62,2022-09-13
289432,21,12.32,2022-09-13
288315,21,55.07,2022-09-13
284531,21,9.12,2022-09-13
260833,21,26.2,2022-09-13
278851,21,21.72,2022-09-13
287688,21,20.73,2022-09-13
271664,21,0.07,2022-09-13
270616,21,17.52,2022-09-13
277562,21,65.95,2022-09-13
286826,21,44.78,2022-09-13
288484,21,20.52,2022-09-13
266512,21,0.05,2022-09-13
288637,21,0.15,2022-09-13
262754,21,51,2022-09-14
284152,21,32.2,2022-09-14
288809,21,41.25,2022-09-14
264810,21,1.33,2022-09-14
262861,21,39.13,2022-09-14
285397,21,0.47,2022-09-14
266512,21,24.13,2022-09-14
280121,21,42.48,2022-09-14
275276,21,9.43,2022-09-14
268287,21,0.67,2022-09-14
259361,21,14.57,2022-09-14
277562,21,56.72,2022-09-14
261972,21,18.08,2022-09-14
290651,21,0.1,2022-09-14
289432,21,4.68,2022-09-14
282977,21,29.03,2022-09-14
282066,21,2,2022-09-14
288926,21,99.8,2022-09-14
290659,21,0.98,2022-09-14
289177,21,98.32,2022-09-14
268420,21,26.07,2022-09-14
285501,21,0.07,2022-09-14
289517,21,22.57,2022-09-14
288637,21,3.68,2022-09-14
273992,21,8.32,2022-09-14
287490,21,0.05,2022-09-14
274781,21,149.58,2022-09-14
287373,21,12.5,2022-09-14
288725,21,0.58,2022-09-14
279023,21,38.75,2022-09-14
284266,21,9.67,2022-09-14
278851,21,39.38,2022-09-14
270616,21,28.87,2022-09-14
278701,21,6.43,2022-09-14
271338,21,43.82,2022-09-14
289066,21,14.98,2022-09-14
287688,21,14.5,2022-09-14
288791,21,3.27,2022-09-14
288484,21,30.33,2022-09-14
281211,21,0.15,2022-09-14
278789,21,0.85,2022-09-14
279722,21,7.45,2022-09-14
274861,21,4.37,2022-09-14
286826,21,18.73,2022-09-14
285322,21,1.65,2022-09-14
278530,21,1.58,2022-09-14
278530,21,3.33,2022-09-15
274781,21,66.78,2022-09-15
285322,21,13.4,2022-09-15
266512,21,16.83,2022-09-15
280121,21,23.22,2022-09-15
288637,21,0.78,2022-09-15
276598,21,0.13,2022-09-15
277562,21,7.98,2022-09-15
285352,21,91.48,2022-09-15
268420,21,44.25,2022-09-15
282304,21,31.92,2022-09-15
282066,21,13.38,2022-09-15
287688,21,12.33,2022-09-15
275276,21,7.05,2022-09-15
289432,21,20.17,2022-09-15
259361,21,18.68,2022-09-15
264131,21,31.13,2022-09-15
290793,21,0.07,2022-09-15
290799,21,6.9,2022-09-15
265337,21,3.12,2022-09-15
278701,21,30.85,2022-09-15
290809,21,7.4,2022-09-15
284152,21,0.22,2022-09-15
282985,21,0.55,2022-09-15
270616,21,7.73,2022-09-15
290834,21,0.22,2022-09-15
280814,21,15.9,2022-09-15
286799,21,35.15,2022-09-15
284531,21,0.17,2022-09-15
278409,21,20.65,2022-09-15
288809,21,1.97,2022-09-15
273136,21,6.05,2022-09-15
262861,21,45.75,2022-09-15
258922,21,9.02,2022-09-15
