student_id,engagement_date,paid,cohort,period
285593,2022-08-15,0,2022-08,0
268827,2022-08-15,1,2022-06,2
277012,2022-08-15,1,2022-06,2
285585,2022-08-15,0,2022-08,0
280534,2022-08-15,0,2022-08,0
281609,2022-08-15,1,2022-07,1
261550,2022-08-15,1,2022-01,7
274747,2022-08-15,0,2022-05,3
285596,2022-08-15,0,2022-08,0
281695,2022-08-15,0,2022-07,1
279562,2022-08-15,0,2022-06,2
285592,2022-08-15,0,2022-08,0
284438,2022-08-15,1,2022-08,0
281832,2022-08-15,0,2022-08,0
285601,2022-08-15,0,2022-08,0
281492,2022-08-15,0,2022-08,0
285189,2022-08-15,0,2022-08,0
283658,2022-08-15,0,2022-08,0
282576,2022-08-15,1,2022-07,1
285604,2022-08-15,0,2022-08,0
285500,2022-08-15,0,2022-08,0
285607,2022-08-15,0,2022-08,0
285606,2022-08-15,0,2022-08,0
285608,2022-08-15,0,2022-08,0
285612,2022-08-15,0,2022-08,0
285594,2022-08-15,0,2022-08,0
283925,2022-08-15,0,2022-08,0
280770,2022-08-15,0,2022-08,0
284027,2022-08-15,0,2022-08,0
273256,2022-08-15,0,2022-08,0
285618,2022-08-15,0,2022-08,0
285613,2022-08-15,0,2022-08,0
284958,2022-08-15,0,2022-08,0
285622,2022-08-15,0,2022-08,0
280821,2022-08-15,1,2022-07,1
283824,2022-08-15,1,2022-08,0
285634,2022-08-15,0,2022-08,0
285637,2022-08-15,0,2022-08,0
285203,2022-08-15,0,2022-08,0
263814,2022-08-15,0,2022-08,0
285627,2022-08-15,0,2022-08,0
285643,2022-08-15,0,2022-08,0
283207,2022-08-15,0,2022-07,1
277418,2022-08-15,0,2022-06,2
280685,2022-08-15,0,2022-08,0
285636,2022-08-15,0,2022-08,0
282313,2022-08-15,0,2022-08,0
272285,2022-08-15,0,2022-04,4
264347,2022-08-15,0,2022-02,6
285651,2022-08-15,0,2022-08,0
282399,2022-08-15,0,2022-08,0
285652,2022-08-15,0,2022-08,0
266187,2022-08-15,1,2022-07,1
283755,2022-08-15,0,2022-08,0
285658,2022-08-15,0,2022-08,0
273671,2022-08-15,1,2022-05,3
285645,2022-08-15,0,2022-08,0
285657,2022-08-15,0,2022-08,0
275002,2022-08-15,0,2022-08,0
272429,2022-08-15,0,2022-08,0
284333,2022-08-15,0,2022-08,0
284022,2022-08-15,0,2022-08,0
285667,2022-08-15,0,2022-08,0
285669,2022-08-15,0,2022-08,0
285670,2022-08-15,0,2022-08,0
285671,2022-08-15,0,2022-08,0
285672,2022-08-15,0,2022-08,0
285665,2022-08-15,0,2022-08,0
285666,2022-08-15,0,2022-08,0
285675,2022-08-15,0,2022-08,0
285141,2022-08-15,0,2022-08,0
283696,2022-08-15,1,2022-08,0
274572,2022-08-15,1,2022-05,3
282954,2022-08-15,1,2022-07,1
285639,2022-08-15,0,2022-08,0
279726,2022-08-15,0,2022-06,2
285683,2022-08-15,0,2022-08,0
285684,2022-08-15,0,2022-08,0
282542,2022-08-15,1,2022-07,1
285685,2022-08-15,0,2022-08,0
281764,2022-08-15,0,2022-07,1
268892,2022-08-15,1,2022-04,4
278697,2022-08-15,0,2022-06,2
285691,2022-08-15,0,2022-08,0
285690,2022-08-15,0,2022-08,0
275594,2022-08-15,0,2022-06,2
285693,2022-08-15,0,2022-08,0
285661,2022-08-15,0,2022-08,0
285373,2022-08-15,0,2022-08,0
285692,2022-08-15,0,2022-08,0
270232,2022-08-15,0,2022-05,3
285521,2022-08-15,0,2022-08,0
263076,2022-08-15,1,2022-02,6
285702,2022-08-15,0,2022-08,0
285706,2022-08-15,0,2022-08,0
285703,2022-08-15,0,2022-08,0
280948,2022-08-15,0,2022-08,0
285707,2022-08-15,0,2022-08,0
285705,2022-08-15,0,2022-08,0
279183,2022-08-15,0,2022-06,2
285403,2022-08-15,0,2022-08,0
277679,2022-08-15,0,2022-08,0
285698,2022-08-15,0,2022-08,0
285711,2022-08-15,0,2022-08,0
285673,2022-08-15,0,2022-08,0
285716,2022-08-15,0,2022-08,0
259704,2022-08-15,0,2022-03,5
262569,2022-08-15,1,2022-03,5
283974,2022-08-15,0,2022-08,0
277319,2022-08-15,0,2022-06,2
285719,2022-08-15,0,2022-08,0
284125,2022-08-15,0,2022-08,0
285708,2022-08-15,0,2022-08,0
285701,2022-08-15,0,2022-08,0
264303,2022-08-15,0,2022-02,6
285686,2022-08-15,0,2022-08,0
283029,2022-08-15,1,2022-08,0
285720,2022-08-15,0,2022-08,0
285721,2022-08-15,0,2022-08,0
285623,2022-08-15,0,2022-08,0
276025,2022-08-15,0,2022-08,0
285724,2022-08-15,0,2022-08,0
285677,2022-08-15,0,2022-08,0
285725,2022-08-15,0,2022-08,0
268324,2022-08-15,0,2022-03,5
280772,2022-08-15,1,2022-07,1
262858,2022-08-15,0,2022-02,6
285732,2022-08-15,0,2022-08,0
283765,2022-08-15,0,2022-08,0
285575,2022-08-15,0,2022-08,0
285730,2022-08-15,0,2022-08,0
262120,2022-08-15,0,2022-08,0
263496,2022-08-15,1,2022-02,6
285501,2022-08-15,0,2022-08,0
278611,2022-08-15,1,2022-07,1
285700,2022-08-15,0,2022-08,0
263747,2022-08-15,0,2022-08,0
275277,2022-08-15,1,2022-05,3
283782,2022-08-15,0,2022-08,0
276656,2022-08-15,0,2022-06,2
285283,2022-08-15,1,2022-08,0
285098,2022-08-15,0,2022-08,0
284113,2022-08-15,0,2022-08,0
285743,2022-08-15,0,2022-08,0
271903,2022-08-15,1,2022-04,4
285747,2022-08-15,0,2022-08,0
278268,2022-08-15,0,2022-08,0
285750,2022-08-15,0,2022-08,0
285722,2022-08-15,0,2022-08,0
261408,2022-08-15,1,2022-01,7
283407,2022-08-15,0,2022-08,0
282472,2022-08-15,0,2022-07,1
285735,2022-08-15,0,2022-08,0
285754,2022-08-15,0,2022-08,0
279228,2022-08-15,1,2022-08,0
285762,2022-08-15,0,2022-08,0
285767,2022-08-15,0,2022-08,0
259981,2022-08-15,0,2022-08,0
271181,2022-08-15,0,2022-04,4
285484,2022-08-15,0,2022-08,0
280152,2022-08-15,0,2022-08,0
285769,2022-08-15,0,2022-08,0
285773,2022-08-15,0,2022-08,0
284464,2022-08-15,0,2022-08,0
268622,2022-08-15,0,2022-03,5
283479,2022-08-15,0,2022-08,0
285774,2022-08-15,0,2022-08,0
285781,2022-08-15,0,2022-08,0
282706,2022-08-15,0,2022-07,1
267686,2022-08-15,0,2022-08,0
285244,2022-08-15,0,2022-08,0
285782,2022-08-15,0,2022-08,0
285779,2022-08-15,0,2022-08,0
285633,2022-08-15,0,2022-08,0
283730,2022-08-15,1,2022-08,0
285789,2022-08-15,0,2022-08,0
285795,2022-08-15,0,2022-08,0
263519,2022-08-15,0,2022-02,6
285054,2022-08-15,0,2022-08,0
284890,2022-08-15,0,2022-08,0
285776,2022-08-15,0,2022-08,0
275834,2022-08-15,0,2022-06,2
266224,2022-08-15,0,2022-08,0
282682,2022-08-15,0,2022-07,1
285794,2022-08-15,0,2022-08,0
285760,2022-08-15,0,2022-08,0
285768,2022-08-15,0,2022-08,0
285799,2022-08-15,0,2022-08,0
283909,2022-08-15,0,2022-08,0
266532,2022-08-15,0,2022-03,5
285155,2022-08-15,0,2022-08,0
285659,2022-08-15,0,2022-08,0
285541,2022-08-15,0,2022-08,0
279197,2022-08-15,0,2022-06,2
285804,2022-08-15,0,2022-08,0
275449,2022-08-15,1,2022-05,3
285801,2022-08-15,0,2022-08,0
280324,2022-08-15,1,2022-07,1
285809,2022-08-15,0,2022-08,0
285815,2022-08-15,0,2022-08,0
285812,2022-08-15,0,2022-08,0
276220,2022-08-15,0,2022-06,2
284266,2022-08-15,1,2022-08,0
285821,2022-08-15,0,2022-08,0
285818,2022-08-15,0,2022-08,0
259518,2022-08-15,0,2022-01,7
270853,2022-08-15,0,2022-04,4
271597,2022-08-15,0,2022-04,4
285824,2022-08-15,0,2022-08,0
285819,2022-08-15,0,2022-08,0
282501,2022-08-15,0,2022-08,0
284826,2022-08-15,0,2022-08,0
278789,2022-08-15,1,2022-08,0
285825,2022-08-15,0,2022-08,0
285833,2022-08-15,0,2022-08,0
265415,2022-08-15,1,2022-02,6
261644,2022-08-15,1,2022-01,7
285834,2022-08-15,0,2022-08,0
285837,2022-08-15,0,2022-08,0
285288,2022-08-15,0,2022-08,0
285817,2022-08-15,0,2022-08,0
285841,2022-08-15,0,2022-08,0
267916,2022-08-15,1,2022-03,5
285843,2022-08-15,0,2022-08,0
285803,2022-08-15,0,2022-08,0
266693,2022-08-15,1,2022-03,5
271231,2022-08-15,0,2022-04,4
285845,2022-08-15,0,2022-08,0
285846,2022-08-15,0,2022-08,0
285739,2022-08-15,0,2022-08,0
285718,2022-08-15,0,2022-08,0
285853,2022-08-15,0,2022-08,0
282719,2022-08-15,0,2022-07,1
259702,2022-08-15,1,2022-01,7
285856,2022-08-15,0,2022-08,0
273992,2022-08-15,1,2022-06,2
285859,2022-08-15,0,2022-08,0
269314,2022-08-15,1,2022-04,4
285865,2022-08-15,0,2022-08,0
271185,2022-08-15,1,2022-05,3
285872,2022-08-15,0,2022-08,0
285870,2022-08-15,0,2022-08,0
276107,2022-08-15,0,2022-06,2
285823,2022-08-15,0,2022-08,0
261491,2022-08-15,1,2022-01,7
263690,2022-08-15,1,2022-02,6
285880,2022-08-15,0,2022-08,0
285863,2022-08-15,0,2022-08,0
285879,2022-08-15,0,2022-08,0
285875,2022-08-15,0,2022-08,0
285885,2022-08-15,0,2022-08,0
285835,2022-08-15,0,2022-08,0
281203,2022-08-15,0,2022-08,0
285325,2022-08-15,0,2022-08,0
282088,2022-08-15,1,2022-07,1
276420,2022-08-15,1,2022-06,2
285727,2022-08-15,0,2022-08,0
283576,2022-08-15,1,2022-08,0
264228,2022-08-15,1,2022-07,1
285901,2022-08-15,0,2022-08,0
285387,2022-08-15,0,2022-08,0
285896,2022-08-15,0,2022-08,0
285907,2022-08-15,0,2022-08,0
285738,2022-08-15,0,2022-08,0
278463,2022-08-15,0,2022-06,2
261552,2022-08-15,1,2022-01,7
261412,2022-08-15,1,2022-03,5
285847,2022-08-15,0,2022-08,0
285806,2022-08-15,0,2022-08,0
285914,2022-08-15,0,2022-08,0
285916,2022-08-15,0,2022-08,0
285688,2022-08-15,0,2022-08,0
277737,2022-08-15,0,2022-06,2
271884,2022-08-15,0,2022-05,3
268410,2022-08-15,1,2022-03,5
267661,2022-08-15,0,2022-04,4
282446,2022-08-15,1,2022-07,1
285917,2022-08-15,0,2022-08,0
283679,2022-08-15,0,2022-08,0
274781,2022-08-15,1,2022-05,3
278715,2022-08-15,0,2022-06,2
285902,2022-08-15,0,2022-08,0
279076,2022-08-15,0,2022-06,2
285923,2022-08-15,0,2022-08,0
285920,2022-08-15,0,2022-08,0
285922,2022-08-15,0,2022-08,0
285926,2022-08-15,0,2022-08,0
280427,2022-08-15,1,2022-07,1
277734,2022-08-15,0,2022-08,0
285899,2022-08-15,0,2022-08,0
285927,2022-08-15,0,2022-08,0
285929,2022-08-15,0,2022-08,0
285931,2022-08-15,0,2022-08,0
285924,2022-08-15,0,2022-08,0
285934,2022-08-15,0,2022-08,0
285935,2022-08-15,0,2022-08,0
277951,2022-08-15,0,2022-06,2
285939,2022-08-15,0,2022-08,0
282382,2022-08-15,0,2022-07,1
262714,2022-08-15,1,2022-02,6
277378,2022-08-15,0,2022-08,0
270930,2022-08-15,1,2022-05,3
284498,2022-08-15,0,2022-08,0
285933,2022-08-15,0,2022-08,0
282813,2022-08-15,1,2022-07,1
285937,2022-08-15,0,2022-08,0
285942,2022-08-15,0,2022-08,0
285363,2022-08-15,0,2022-08,0
283728,2022-08-15,0,2022-08,0
282296,2022-08-15,0,2022-08,0
266529,2022-08-15,1,2022-03,5
284415,2022-08-15,1,2022-08,0
285946,2022-08-15,0,2022-08,0
285947,2022-08-15,0,2022-08,0
277821,2022-08-15,1,2022-06,2
278177,2022-08-15,1,2022-06,2
263441,2022-08-15,0,2022-02,6
275442,2022-08-15,1,2022-05,3
285953,2022-08-15,0,2022-08,0
285952,2022-08-15,0,2022-08,0
260535,2022-08-15,0,2022-08,0
285954,2022-08-15,0,2022-08,0
261243,2022-08-15,0,2022-01,7
266454,2022-08-15,0,2022-08,0
274347,2022-08-15,0,2022-05,3
268922,2022-08-15,1,2022-03,5
277322,2022-08-15,1,2022-07,1
285713,2022-08-15,0,2022-08,0
261259,2022-08-15,0,2022-01,7
285792,2022-08-15,0,2022-08,0
285963,2022-08-15,0,2022-08,0
275656,2022-08-15,0,2022-08,0
285296,2022-08-15,0,2022-08,0
285962,2022-08-15,0,2022-08,0
273602,2022-08-15,0,2022-08,0
285969,2022-08-15,0,2022-08,0
283266,2022-08-15,0,2022-07,1
284934,2022-08-15,0,2022-08,0
285972,2022-08-15,0,2022-08,0
285955,2022-08-15,0,2022-08,0
285079,2022-08-15,0,2022-08,0
285968,2022-08-15,0,2022-08,0
285973,2022-08-15,0,2022-08,0
285375,2022-08-15,0,2022-08,0
285977,2022-08-15,0,2022-08,0
272838,2022-08-15,1,2022-05,3
285529,2022-08-15,0,2022-08,0
285978,2022-08-15,0,2022-08,0
269519,2022-08-15,1,2022-04,4
265989,2022-08-15,0,2022-08,0
285988,2022-08-15,0,2022-08,0
261336,2022-08-15,0,2022-02,6
284081,2022-08-15,0,2022-08,0
268825,2022-08-15,1,2022-03,5
285816,2022-08-15,0,2022-08,0
268485,2022-08-15,0,2022-08,0
285987,2022-08-15,0,2022-08,0
285996,2022-08-15,0,2022-08,0
284938,2022-08-15,0,2022-08,0
282926,2022-08-15,1,2022-07,1
285998,2022-08-15,0,2022-08,0
269054,2022-08-15,1,2022-03,5
281379,2022-08-15,0,2022-08,0
281796,2022-08-15,1,2022-07,1
285999,2022-08-15,0,2022-08,0
281924,2022-08-15,0,2022-08,0
264158,2022-08-15,0,2022-02,6
285981,2022-08-15,0,2022-08,0
265309,2022-08-15,0,2022-08,0
284288,2022-08-15,1,2022-08,0
281608,2022-08-15,1,2022-07,1
283745,2022-08-15,1,2022-08,0
282032,2022-08-15,1,2022-07,1
285982,2022-08-15,0,2022-08,0
286003,2022-08-15,0,2022-08,0
282758,2022-08-15,1,2022-08,0
266738,2022-08-15,0,2022-03,5
279508,2022-08-15,1,2022-07,1
286005,2022-08-15,0,2022-08,0
275529,2022-08-15,1,2022-06,2
280330,2022-08-15,0,2022-08,0
286006,2022-08-15,0,2022-08,0
286007,2022-08-15,0,2022-08,0
286012,2022-08-15,0,2022-08,0
285832,2022-08-15,0,2022-08,0
286008,2022-08-15,0,2022-08,0
286013,2022-08-15,0,2022-08,0
285450,2022-08-15,0,2022-08,0
277986,2022-08-15,0,2022-07,1
282594,2022-08-15,1,2022-08,0
280814,2022-08-15,1,2022-07,1
280644,2022-08-15,0,2022-07,1
259804,2022-08-15,0,2022-01,7
285737,2022-08-15,0,2022-08,0
286019,2022-08-15,0,2022-08,0
286022,2022-08-15,0,2022-08,0
267154,2022-08-15,0,2022-03,5
286020,2022-08-15,0,2022-08,0
285995,2022-08-15,0,2022-08,0
284379,2022-08-15,1,2022-08,0
273841,2022-08-15,1,2022-05,3
286027,2022-08-15,0,2022-08,0
286015,2022-08-15,0,2022-08,0
286024,2022-08-15,0,2022-08,0
286029,2022-08-15,0,2022-08,0
263354,2022-08-15,0,2022-02,6
285943,2022-08-15,0,2022-08,0
286034,2022-08-15,0,2022-08,0
286032,2022-08-15,0,2022-08,0
286040,2022-08-15,0,2022-08,0
277895,2022-08-15,0,2022-08,0
262761,2022-08-15,1,2022-03,5
284402,2022-08-15,1,2022-08,0
286042,2022-08-15,0,2022-08,0
286043,2022-08-15,0,2022-08,0
286046,2022-08-15,0,2022-08,0
286047,2022-08-15,0,2022-08,0
286049,2022-08-15,0,2022-08,0
286048,2022-08-15,0,2022-08,0
286051,2022-08-15,0,2022-08,0
284994,2022-08-15,0,2022-08,0
279005,2022-08-15,0,2022-08,0
273599,2022-08-15,0,2022-05,3
286056,2022-08-15,0,2022-08,0
277609,2022-08-15,1,2022-06,2
286025,2022-08-15,0,2022-08,0
283017,2022-08-15,0,2022-08,0
286058,2022-08-15,0,2022-08,0
285994,2022-08-15,0,2022-08,0
286059,2022-08-15,0,2022-08,0
286060,2022-08-15,0,2022-08,0
260971,2022-08-15,1,2022-01,7
286061,2022-08-15,0,2022-08,0
286063,2022-08-15,0,2022-08,0
282915,2022-08-15,1,2022-07,1
286062,2022-08-15,0,2022-08,0
286050,2022-08-15,0,2022-08,0
286064,2022-08-15,0,2022-08,0
275362,2022-08-15,1,2022-06,2
268011,2022-08-15,1,2022-03,5
269540,2022-08-15,1,2022-04,4
284110,2022-08-15,1,2022-08,0
271519,2022-08-15,1,2022-04,4
285630,2022-08-15,0,2022-08,0
259174,2022-08-15,1,2022-01,7
284792,2022-08-15,0,2022-08,0
286069,2022-08-15,0,2022-08,0
279509,2022-08-15,0,2022-08,0
286070,2022-08-15,0,2022-08,0
281519,2022-08-15,0,2022-08,0
271202,2022-08-15,0,2022-04,4
286078,2022-08-15,0,2022-08,0
285791,2022-08-15,0,2022-08,0
278387,2022-08-15,0,2022-06,2
285647,2022-08-15,0,2022-08,0
284787,2022-08-15,0,2022-08,0
263893,2022-08-15,0,2022-08,0
286081,2022-08-15,0,2022-08,0
285625,2022-08-15,0,2022-08,0
259042,2022-08-15,0,2022-08,0
284194,2022-08-15,1,2022-08,0
286085,2022-08-15,0,2022-08,0
286086,2022-08-15,0,2022-08,0
265759,2022-08-15,0,2022-03,5
282560,2022-08-15,1,2022-08,0
267878,2022-08-15,1,2022-06,2
286087,2022-08-15,0,2022-08,0
286088,2022-08-15,0,2022-08,0
286090,2022-08-15,0,2022-08,0
265864,2022-08-15,0,2022-03,5
284954,2022-08-15,1,2022-08,0
278764,2022-08-15,1,2022-06,2
271745,2022-08-15,0,2022-04,4
281295,2022-08-15,0,2022-07,1
272029,2022-08-15,1,2022-04,4
286100,2022-08-15,0,2022-08,0
280611,2022-08-15,1,2022-08,0
284656,2022-08-15,0,2022-08,0
286105,2022-08-15,0,2022-08,0
273627,2022-08-15,0,2022-08,0
286106,2022-08-15,0,2022-08,0
282443,2022-08-15,1,2022-07,1
286110,2022-08-15,0,2022-08,0
286101,2022-08-15,0,2022-08,0
286112,2022-08-15,0,2022-08,0
285218,2022-08-15,0,2022-08,0
286113,2022-08-15,0,2022-08,0
275100,2022-08-15,1,2022-06,2
286115,2022-08-15,0,2022-08,0
274611,2022-08-15,1,2022-05,3
273136,2022-08-15,1,2022-07,1
279330,2022-08-15,1,2022-07,1
285413,2022-08-15,0,2022-08,0
283579,2022-08-15,0,2022-08,0
286120,2022-08-15,0,2022-08,0
277084,2022-08-15,1,2022-06,2
286125,2022-08-15,0,2022-08,0
286126,2022-08-15,0,2022-08,0
286128,2022-08-15,0,2022-08,0
286129,2022-08-15,0,2022-08,0
285744,2022-08-15,0,2022-08,0
286132,2022-08-15,0,2022-08,0
268563,2022-08-15,0,2022-03,5
286131,2022-08-15,0,2022-08,0
286127,2022-08-15,0,2022-08,0
269738,2022-08-15,0,2022-08,0
286137,2022-08-15,0,2022-08,0
286136,2022-08-15,0,2022-08,0
286140,2022-08-15,0,2022-08,0
286138,2022-08-15,0,2022-08,0
286119,2022-08-15,0,2022-08,0
260595,2022-08-15,0,2022-08,0
266397,2022-08-15,0,2022-03,5
286135,2022-08-15,0,2022-08,0
286142,2022-08-15,0,2022-08,0
284190,2022-08-15,0,2022-08,0
267064,2022-08-15,1,2022-03,5
278283,2022-08-15,1,2022-06,2
282328,2022-08-15,0,2022-07,1
286146,2022-08-15,0,2022-08,0
286122,2022-08-15,0,2022-08,0
261790,2022-08-15,1,2022-01,7
286148,2022-08-15,0,2022-08,0
285919,2022-08-15,0,2022-08,0
286151,2022-08-15,0,2022-08,0
262548,2022-08-15,0,2022-02,6
277534,2022-08-15,0,2022-06,2
286147,2022-08-15,0,2022-08,0
284990,2022-08-15,0,2022-08,0
286154,2022-08-15,0,2022-08,0
286156,2022-08-15,0,2022-08,0
285862,2022-08-15,0,2022-08,0
286161,2022-08-15,0,2022-08,0
286167,2022-08-15,0,2022-08,0
286165,2022-08-15,0,2022-08,0
286157,2022-08-15,0,2022-08,0
269683,2022-08-15,0,2022-08,0
286162,2022-08-15,0,2022-08,0
286164,2022-08-15,0,2022-08,0
286074,2022-08-15,0,2022-08,0
286114,2022-08-15,0,2022-08,0
286102,2022-08-15,0,2022-08,0
286170,2022-08-15,0,2022-08,0
278466,2022-08-15,0,2022-08,0
285949,2022-08-15,0,2022-08,0
272440,2022-08-15,0,2022-04,4
264931,2022-08-15,0,2022-02,6
286171,2022-08-15,0,2022-08,0
276445,2022-08-15,0,2022-06,2
277689,2022-08-15,0,2022-07,1
286172,2022-08-15,0,2022-08,0
286175,2022-08-15,0,2022-08,0
286173,2022-08-15,0,2022-08,0
277026,2022-08-15,0,2022-08,0
286178,2022-08-15,0,2022-08,0
285784,2022-08-15,0,2022-08,0
286179,2022-08-15,0,2022-08,0
279622,2022-08-15,0,2022-06,2
273059,2022-08-15,0,2022-05,3
286174,2022-08-15,0,2022-08,0
276196,2022-08-15,0,2022-06,2
284489,2022-08-15,0,2022-08,0
286183,2022-08-15,0,2022-08,0
286185,2022-08-15,0,2022-08,0
282935,2022-08-15,1,2022-08,0
286188,2022-08-15,0,2022-08,0
285154,2022-08-15,1,2022-08,0
286192,2022-08-15,0,2022-08,0
286190,2022-08-15,0,2022-08,0
286194,2022-08-15,0,2022-08,0
269290,2022-08-15,0,2022-04,4
284247,2022-08-15,0,2022-08,0
286191,2022-08-15,0,2022-08,0
268242,2022-08-15,1,2022-04,4
285882,2022-08-15,0,2022-08,0
286200,2022-08-15,0,2022-08,0
282291,2022-08-15,1,2022-07,1
286145,2022-08-15,0,2022-08,0
284483,2022-08-15,0,2022-08,0
286201,2022-08-15,0,2022-08,0
278483,2022-08-15,1,2022-07,1
286202,2022-08-15,0,2022-08,0
281566,2022-08-15,0,2022-07,1
286210,2022-08-15,0,2022-08,0
286209,2022-08-15,0,2022-08,0
286214,2022-08-15,0,2022-08,0
263576,2022-08-15,0,2022-08,0
286217,2022-08-15,0,2022-08,0
285392,2022-08-15,0,2022-08,0
284292,2022-08-15,1,2022-08,0
286207,2022-08-15,0,2022-08,0
286219,2022-08-15,0,2022-08,0
282291,2022-08-16,1,2022-07,1
277378,2022-08-16,0,2022-08,0
263576,2022-08-16,0,2022-08,0
285651,2022-08-16,0,2022-08,0
282751,2022-08-16,1,2022-08,0
279874,2022-08-16,0,2022-08,0
285803,2022-08-16,0,2022-08,0
269540,2022-08-16,1,2022-04,4
278483,2022-08-16,1,2022-07,1
286102,2022-08-16,0,2022-08,0
284415,2022-08-16,1,2022-08,0
285652,2022-08-16,0,2022-08,0
286101,2022-08-16,0,2022-08,0
278803,2022-08-16,0,2022-08,0
284292,2022-08-16,1,2022-08,0
285792,2022-08-16,0,2022-08,0
277418,2022-08-16,0,2022-06,2
285392,2022-08-16,0,2022-08,0
268242,2022-08-16,1,2022-04,4
285963,2022-08-16,0,2022-08,0
282948,2022-08-16,1,2022-07,1
269054,2022-08-16,1,2022-03,5
284794,2022-08-16,0,2022-08,0
286173,2022-08-16,0,2022-08,0
284482,2022-08-16,0,2022-08,0
285882,2022-08-16,0,2022-08,0
265970,2022-08-16,1,2022-03,5
282617,2022-08-16,1,2022-07,1
285637,2022-08-16,0,2022-08,0
264097,2022-08-16,0,2022-02,6
258845,2022-08-16,0,2022-01,7
285647,2022-08-16,0,2022-08,0
282111,2022-08-16,0,2022-07,1
285636,2022-08-16,0,2022-08,0
273060,2022-08-16,1,2022-05,3
274626,2022-08-16,0,2022-08,0
273131,2022-08-16,1,2022-05,3
285557,2022-08-16,0,2022-08,0
284633,2022-08-16,1,2022-08,0
286226,2022-08-16,0,2022-08,0
286131,2022-08-16,0,2022-08,0
281339,2022-08-16,0,2022-07,1
285397,2022-08-16,0,2022-08,0
261790,2022-08-16,1,2022-01,7
271231,2022-08-16,0,2022-04,4
266766,2022-08-16,1,2022-03,5
266619,2022-08-16,0,2022-05,3
286185,2022-08-16,0,2022-08,0
281295,2022-08-16,0,2022-07,1
274781,2022-08-16,1,2022-05,3
286097,2022-08-16,0,2022-08,0
285815,2022-08-16,0,2022-08,0
286225,2022-08-16,0,2022-08,0
259174,2022-08-16,1,2022-01,7
286228,2022-08-16,0,2022-08,0
280611,2022-08-16,1,2022-08,0
286223,2022-08-16,0,2022-08,0
276220,2022-08-16,0,2022-06,2
273136,2022-08-16,1,2022-07,1
271119,2022-08-16,0,2022-04,4
277353,2022-08-16,1,2022-08,0
264295,2022-08-16,1,2022-04,4
286222,2022-08-16,0,2022-08,0
284015,2022-08-16,0,2022-08,0
284457,2022-08-16,0,2022-08,0
282838,2022-08-16,1,2022-07,1
285629,2022-08-16,0,2022-08,0
286238,2022-08-16,0,2022-08,0
281522,2022-08-16,1,2022-07,1
285515,2022-08-16,0,2022-08,0
283855,2022-08-16,0,2022-08,0
260910,2022-08-16,1,2022-01,7
284241,2022-08-16,1,2022-08,0
273132,2022-08-16,1,2022-08,0
262548,2022-08-16,0,2022-02,6
286246,2022-08-16,0,2022-08,0
284492,2022-08-16,1,2022-08,0
261714,2022-08-16,1,2022-01,7
286237,2022-08-16,0,2022-08,0
273602,2022-08-16,0,2022-08,0
284858,2022-08-16,1,2022-08,0
262580,2022-08-16,1,2022-02,6
282977,2022-08-16,1,2022-07,1
286247,2022-08-16,0,2022-08,0
284387,2022-08-16,0,2022-08,0
279779,2022-08-16,0,2022-06,2
279475,2022-08-16,0,2022-08,0
261817,2022-08-16,1,2022-01,7
286178,2022-08-16,0,2022-08,0
284081,2022-08-16,0,2022-08,0
285902,2022-08-16,0,2022-08,0
281379,2022-08-16,0,2022-08,0
271434,2022-08-16,0,2022-06,2
264531,2022-08-16,0,2022-02,6
282159,2022-08-16,0,2022-07,1
259350,2022-08-16,0,2022-01,7
268287,2022-08-16,1,2022-03,5
282183,2022-08-16,0,2022-08,0
279061,2022-08-16,0,2022-08,0
285462,2022-08-16,0,2022-08,0
286248,2022-08-16,0,2022-08,0
282940,2022-08-16,1,2022-07,1
285899,2022-08-16,0,2022-08,0
277886,2022-08-16,0,2022-06,2
284907,2022-08-16,0,2022-08,0
285488,2022-08-16,0,2022-08,0
286240,2022-08-16,0,2022-08,0
282032,2022-08-16,1,2022-07,1
286250,2022-08-16,0,2022-08,0
286007,2022-08-16,0,2022-08,0
284615,2022-08-16,0,2022-08,0
285918,2022-08-16,0,2022-08,0
286252,2022-08-16,0,2022-08,0
260329,2022-08-16,1,2022-01,7
283576,2022-08-16,1,2022-08,0
286253,2022-08-16,0,2022-08,0
282839,2022-08-16,1,2022-08,0
278463,2022-08-16,0,2022-06,2
259533,2022-08-16,1,2022-03,5
286249,2022-08-16,0,2022-08,0
285504,2022-08-16,0,2022-08,0
268152,2022-08-16,1,2022-03,5
281196,2022-08-16,1,2022-07,1
286060,2022-08-16,0,2022-08,0
286255,2022-08-16,0,2022-08,0
282833,2022-08-16,1,2022-07,1
274625,2022-08-16,0,2022-05,3
267916,2022-08-16,1,2022-03,5
275045,2022-08-16,1,2022-07,1
283479,2022-08-16,0,2022-08,0
285038,2022-08-16,0,2022-08,0
275056,2022-08-16,1,2022-05,3
278160,2022-08-16,0,2022-08,0
280948,2022-08-16,0,2022-08,0
272173,2022-08-16,0,2022-04,4
284531,2022-08-16,1,2022-08,0
286256,2022-08-16,0,2022-08,0
281376,2022-08-16,0,2022-07,1
268485,2022-08-16,0,2022-08,0
286259,2022-08-16,0,2022-08,0
286086,2022-08-16,0,2022-08,0
286265,2022-08-16,0,2022-08,0
286202,2022-08-16,0,2022-08,0
