student_id,date_registered,f2p,total_minutes_watched,buckets
279875,2022-06-30,0,0.0,0
279876,2022-06-30,0,0.0,0
279877,2022-06-30,0,0.0,0
279878,2022-06-30,0,0.0,0
279879,2022-06-30,0,0.0,0
279880,2022-06-30,0,1.2,"(0.0, 5.0]"
279881,2022-06-30,1,177.54999999999998,"(120.0, 240.0]"
279882,2022-06-30,0,20.64,"(20.0, 25.0]"
279883,2022-06-30,0,0.0,0
279884,2022-06-30,0,0.0,0
279885,2022-07-01,0,27.93,"(25.0, 30.0]"
279886,2022-07-01,0,63.669999999999995,"(60.0, 70.0]"
279887,2022-07-01,0,0.0,0
279888,2022-07-01,0,0.0,0
279889,2022-07-01,0,0.27,"(0.0, 5.0]"
279890,2022-07-01,0,1.13,"(0.0, 5.0]"
279891,2022-07-01,0,0.0,0
279892,2022-07-01,0,0.0,0
279893,2022-07-01,0,0.88,"(0.0, 5.0]"
279894,2022-07-01,0,0.0,0
279895,2022-07-01,0,0.0,0
279896,2022-07-01,0,0.0,0
279897,2022-07-01,0,16.78,"(15.0, 20.0]"
279898,2022-07-01,0,0.0,0
279899,2022-07-01,0,0.0,0
279900,2022-07-01,0,4.42,"(0.0, 5.0]"
279901,2022-07-01,0,0.0,0
279902,2022-07-01,0,0.0,0
279903,2022-07-01,0,0.27,"(0.0, 5.0]"
279904,2022-07-01,0,0.0,0
279905,2022-07-01,0,0.0,0
279906,2022-07-01,0,0.0,0
279907,2022-07-01,0,129.03,"(120.0, 240.0]"
279908,2022-07-01,0,42.03,"(40.0, 50.0]"
279909,2022-07-01,1,22.03,"(20.0, 25.0]"
279910,2022-07-01,0,0.0,0
279911,2022-07-01,0,0.0,0
279912,2022-07-01,0,0.0,0
279913,2022-07-01,0,0.0,0
279914,2022-07-01,1,41.01,"(40.0, 50.0]"
279915,2022-07-01,0,34.48,"(30.0, 40.0]"
279916,2022-07-01,1,32.18,"(30.0, 40.0]"
279917,2022-07-01,0,0.0,0
279918,2022-07-01,0,0.53,"(0.0, 5.0]"
279919,2022-07-01,0,0.0,0
279920,2022-07-01,0,37.07,"(30.0, 40.0]"
279921,2022-07-01,0,37.18,"(30.0, 40.0]"
279922,2022-07-01,1,9.8,"(5.0, 10.0]"
279923,2022-07-01,1,0.0,0
279924,2022-07-01,0,0.0,0
279925,2022-07-01,0,2.68,"(0.0, 5.0]"
279926,2022-07-01,0,42.1,"(40.0, 50.0]"
279927,2022-07-01,0,0.0,0
279928,2022-07-01,0,0.0,0
279929,2022-07-01,0,0.0,0
279930,2022-07-01,0,0.0,0
279931,2022-07-01,0,124.27,"(120.0, 240.0]"
279932,2022-07-01,0,1.45,"(0.0, 5.0]"
279933,2022-07-01,0,0.0,0
279934,2022-07-01,0,0.0,0
279935,2022-07-01,0,1.18,"(0.0, 5.0]"
279936,2022-07-01,0,0.0,0
279937,2022-07-01,0,0.55,"(0.0, 5.0]"
279938,2022-07-01,0,0.0,0
279939,2022-07-01,0,1.02,"(0.0, 5.0]"
279940,2022-07-01,0,0.62,"(0.0, 5.0]"
279941,2022-07-01,0,0.0,0
279942,2022-07-01,0,0.3,"(0.0, 5.0]"
279943,2022-07-01,0,0.1,"(0.0, 5.0]"
279944,2022-07-01,0,20.72,"(20.0, 25.0]"
279945,2022-07-01,0,3.43,"(0.0, 5.0]"
279946,2022-07-01,0,0.0,0
279947,2022-07-01,1,83.97999999999999,"(80.0, 90.0]"
279948,2022-07-01,0,0.0,0
279949,2022-07-01,0,0.0,0
279950,2022-07-01,0,0.0,0
279951,2022-07-01,0,0.75,"(0.0, 5.0]"
279952,2022-07-01,0,0.0,0
279953,2022-07-01,0,0.0,0
279954,2022-07-01,0,0.0,0
279955,2022-07-01,0,0.27,"(0.0, 5.0]"
279956,2022-07-01,0,0.12,"(0.0, 5.0]"
279957,2022-07-01,0,0.0,0
279958,2022-07-01,0,111.50000000000001,"(110.0, 120.0]"
279959,2022-07-01,0,0.0,0
279960,2022-07-01,0,0.0,0
279961,2022-07-01,0,0.0,0
279962,2022-07-01,0,0.0,0
279963,2022-07-01,0,0.0,0
279964,2022-07-01,0,0.0,0
279965,2022-07-01,0,0.3,"(0.0, 5.0]"
279966,2022-07-01,0,0.0,0
279967,2022-07-01,0,0.0,0
279968,2022-07-01,0,0.0,0
279969,2022-07-01,0,8.1,"(5.0, 10.0]"
279970,2022-07-01,0,0.0,0
279971,2022-07-01,0,0.0,0
279972,2022-07-01,0,0.0,0
279973,2022-07-01,0,7.21,"(5.0, 10.0]"
279974,2022-07-01,0,0.18,"(0.0, 5.0]"
279975,2022-07-01,0,0.0,0
279976,2022-07-01,0,0.0,0
279977,2022-07-01,0,64.1,"(60.0, 70.0]"
279978,2022-07-01,0,6.64,"(5.0, 10.0]"
279979,2022-07-01,0,44.08,"(40.0, 50.0]"
279980,2022-07-01,0,0.0,0
279981,2022-07-01,0,1.45,"(0.0, 5.0]"
279982,2022-07-01,0,0.0,0
279983,2022-07-01,0,0.07,"(0.0, 5.0]"
279984,2022-07-01,0,0.0,0
279985,2022-07-01,0,45.730000000000004,"(40.0, 50.0]"
279986,2022-07-01,0,131.71,"(120.0, 240.0]"
279987,2022-07-01,0,0.43,"(0.0, 5.0]"
279988,2022-07-01,0,0.0,0
279989,2022-07-01,0,0.0,0
279990,2022-07-01,0,0.0,0
279991,2022-07-01,0,0.0,0
279992,2022-07-01,0,0.0,0
279993,2022-07-01,0,1.75,"(0.0, 5.0]"
279994,2022-07-01,0,0.0,0
279995,2022-07-01,0,1.53,"(0.0, 5.0]"
279996,2022-07-01,0,4.6,"(0.0, 5.0]"
279997,2022-07-01,0,0.0,0
279998,2022-07-01,0,2.85,"(0.0, 5.0]"
279999,2022-07-01,0,0.0,0
280000,2022-07-01,1,0.0,0
280001,2022-07-01,0,36.12,"(30.0, 40.0]"
280002,2022-07-01,0,0.0,0
280003,2022-07-01,0,0.0,0
280004,2022-07-01,0,11.25,"(10.0, 15.0]"
280005,2022-07-01,0,0.0,0
280006,2022-07-01,0,71.02,"(70.0, 80.0]"
280007,2022-07-01,0,0.0,0
280008,2022-07-01,0,0.0,0
280009,2022-07-01,0,0.0,0
280010,2022-07-01,0,11.03,"(10.0, 15.0]"
280011,2022-07-01,1,1.35,"(0.0, 5.0]"
280012,2022-07-01,0,2.18,"(0.0, 5.0]"
280013,2022-07-01,0,57.449999999999996,"(50.0, 60.0]"
280014,2022-07-01,0,0.0,0
280015,2022-07-02,0,0.0,0
280016,2022-07-02,0,0.0,0
280017,2022-07-02,0,0.0,0
280018,2022-07-02,0,0.0,0
280019,2022-07-02,1,37.82,"(30.0, 40.0]"
280020,2022-07-02,0,1.3699999999999999,"(0.0, 5.0]"
280021,2022-07-02,0,1.42,"(0.0, 5.0]"
280022,2022-07-02,0,0.0,0
280023,2022-07-02,0,0.0,0
280024,2022-07-02,0,9.83,"(5.0, 10.0]"
280025,2022-07-02,0,0.0,0
280026,2022-07-02,0,0.1,"(0.0, 5.0]"
280027,2022-07-02,0,45.43,"(40.0, 50.0]"
280028,2022-07-02,0,0.0,0
280029,2022-07-02,0,0.57,"(0.0, 5.0]"
280030,2022-07-02,0,0.0,0
280031,2022-07-02,1,57.67,"(50.0, 60.0]"
280032,2022-07-02,0,33.15,"(30.0, 40.0]"
280033,2022-07-02,0,0.0,0
280034,2022-07-02,0,34.95,"(30.0, 40.0]"
280035,2022-07-02,0,0.0,0
280036,2022-07-02,0,0.0,0
280037,2022-07-02,0,0.0,0
280038,2022-07-02,0,0.0,0
280039,2022-07-02,0,0.0,0
280040,2022-07-02,0,0.0,0
280041,2022-07-02,0,14.1,"(10.0, 15.0]"
280042,2022-07-02,0,0.0,0
280043,2022-07-02,0,0.0,0
280044,2022-07-02,0,0.0,0
280045,2022-07-02,0,78.28999999999999,"(70.0, 80.0]"
280046,2022-07-02,0,14.17,"(10.0, 15.0]"
280047,2022-07-02,0,0.0,0
280048,2022-07-02,1,52.02,"(50.0, 60.0]"
280049,2022-07-02,0,39.28,"(30.0, 40.0]"
280050,2022-07-02,0,0.39,"(0.0, 5.0]"
280051,2022-07-02,0,0.0,0
280052,2022-07-02,0,0.08,"(0.0, 5.0]"
280053,2022-07-02,1,0.0,0
280054,2022-07-02,0,0.0,0
280055,2022-07-02,0,0.0,0
280056,2022-07-02,0,0.0,0
280057,2022-07-02,0,0.0,0
280058,2022-07-02,0,2.52,"(0.0, 5.0]"
280059,2022-07-02,0,37.11,"(30.0, 40.0]"
280060,2022-07-02,0,0.0,0
280061,2022-07-02,0,59.79,"(50.0, 60.0]"
280062,2022-07-02,0,1.9200000000000002,"(0.0, 5.0]"
280063,2022-07-02,0,0.0,0
280064,2022-07-02,0,0.0,0
280065,2022-07-02,0,0.0,0
280066,2022-07-02,0,0.0,0
280067,2022-07-02,1,54.1,"(50.0, 60.0]"
280068,2022-07-02,0,0.18,"(0.0, 5.0]"
280069,2022-07-02,0,0.12,"(0.0, 5.0]"
280070,2022-07-02,0,0.0,0
280071,2022-07-02,0,0.0,0
280072,2022-07-02,0,35.78,"(30.0, 40.0]"
280073,2022-07-02,0,0.0,0
280074,2022-07-02,0,0.0,0
280075,2022-07-02,0,6.08,"(5.0, 10.0]"
280076,2022-07-02,0,0.73,"(0.0, 5.0]"
280077,2022-07-02,0,0.0,0
280078,2022-07-02,0,11.42,"(10.0, 15.0]"
280079,2022-07-02,0,0.0,0
280080,2022-07-02,0,0.0,0
280081,2022-07-02,0,0.0,0
280082,2022-07-02,0,0.0,0
280083,2022-07-02,0,0.0,0
280084,2022-07-02,0,0.0,0
280085,2022-07-02,0,1.95,"(0.0, 5.0]"
280086,2022-07-02,0,0.0,0
280087,2022-07-02,0,0.0,0
280088,2022-07-02,0,26.95,"(25.0, 30.0]"
280089,2022-07-02,0,0.0,0
280090,2022-07-02,0,1.34,"(0.0, 5.0]"
280091,2022-07-02,0,0.0,0
280092,2022-07-02,0,0.0,0
280093,2022-07-02,0,0.22,"(0.0, 5.0]"
280094,2022-07-02,0,9.1,"(5.0, 10.0]"
280095,2022-07-02,0,0.0,0
280096,2022-07-02,0,0.0,0
280097,2022-07-02,0,6.2,"(5.0, 10.0]"
280098,2022-07-02,0,0.0,0
280099,2022-07-02,0,0.0,0
280100,2022-07-02,0,0.0,0
280101,2022-07-02,0,49.769999999999996,"(40.0, 50.0]"
280102,2022-07-02,0,0.0,0
280103,2022-07-02,0,0.0,0
280104,2022-07-02,0,0.33,"(0.0, 5.0]"
280105,2022-07-02,0,0.0,0
280106,2022-07-02,0,3.48,"(0.0, 5.0]"
280107,2022-07-02,0,17.83,"(15.0, 20.0]"
280108,2022-07-02,0,0.0,0
280109,2022-07-02,0,0.75,"(0.0, 5.0]"
280110,2022-07-02,0,3.58,"(0.0, 5.0]"
280111,2022-07-02,0,0.0,0
280112,2022-07-02,0,0.0,0
280113,2022-07-02,0,41.87,"(40.0, 50.0]"
280114,2022-07-02,1,143.63,"(120.0, 240.0]"
280115,2022-07-02,0,0.0,0
280116,2022-07-02,0,0.0,0
280117,2022-07-02,0,73.0,"(70.0, 80.0]"
280118,2022-07-02,0,0.0,0
280119,2022-07-02,0,0.0,0
280120,2022-07-02,0,0.0,0
280121,2022-07-02,1,23.32,"(20.0, 25.0]"
280122,2022-07-02,0,0.05,"(0.0, 5.0]"
280123,2022-07-02,0,0.0,0
280124,2022-07-02,0,2.23,"(0.0, 5.0]"
280125,2022-07-02,0,0.0,0
280126,2022-07-02,1,146.04999999999998,"(120.0, 240.0]"
280127,2022-07-02,0,9.11,"(5.0, 10.0]"
280128,2022-07-02,0,3.0599999999999996,"(0.0, 5.0]"
280129,2022-07-02,0,0.0,0
280130,2022-07-02,0,0.62,"(0.0, 5.0]"
280131,2022-07-03,0,0.0,0
280132,2022-07-03,0,0.0,0
280133,2022-07-03,0,10.97,"(10.0, 15.0]"
280134,2022-07-03,1,79.93,"(70.0, 80.0]"
280135,2022-07-03,0,0.55,"(0.0, 5.0]"
280136,2022-07-03,0,34.47,"(30.0, 40.0]"
280137,2022-07-03,0,0.0,0
280138,2022-07-03,0,0.0,0
280139,2022-07-03,0,42.52,"(40.0, 50.0]"
280140,2022-07-03,1,30.88,"(30.0, 40.0]"
280141,2022-07-03,0,1.22,"(0.0, 5.0]"
280142,2022-07-03,1,68.58,"(60.0, 70.0]"
280143,2022-07-03,0,3.6,"(0.0, 5.0]"
280144,2022-07-03,0,0.0,0
280146,2022-07-03,0,0.0,0
280147,2022-07-03,0,0.0,0
280148,2022-07-03,1,8.309999999999999,"(5.0, 10.0]"
280149,2022-07-03,0,30.07,"(30.0, 40.0]"
280150,2022-07-03,0,8.18,"(5.0, 10.0]"
280151,2022-07-03,0,69.7,"(60.0, 70.0]"
280152,2022-07-03,0,202.83,"(120.0, 240.0]"
280153,2022-07-03,0,0.13,"(0.0, 5.0]"
280154,2022-07-03,0,0.0,0
280155,2022-07-03,0,38.45,"(30.0, 40.0]"
280156,2022-07-03,0,0.0,0
280157,2022-07-03,0,0.0,0
280158,2022-07-03,0,6.55,"(5.0, 10.0]"
280159,2022-07-03,1,154.98000000000002,"(120.0, 240.0]"
280160,2022-07-03,0,0.0,0
280161,2022-07-03,0,0.38,"(0.0, 5.0]"
280162,2022-07-03,0,109.03,"(100.0, 110.0]"
280163,2022-07-03,0,0.0,0
280164,2022-07-03,0,0.0,0
280165,2022-07-03,0,0.0,0
280166,2022-07-03,0,0.0,0
280167,2022-07-03,0,0.0,0
280168,2022-07-03,0,43.3,"(40.0, 50.0]"
280169,2022-07-03,0,0.0,0
280170,2022-07-03,0,0.0,0
280171,2022-07-03,0,0.0,0
280172,2022-07-03,0,33.25,"(30.0, 40.0]"
280173,2022-07-03,0,0.0,0
280174,2022-07-03,0,0.0,0
280175,2022-07-03,0,6.95,"(5.0, 10.0]"
280176,2022-07-03,0,0.0,0
280177,2022-07-03,0,0.0,0
280178,2022-07-03,0,68.74,"(60.0, 70.0]"
280179,2022-07-03,0,51.42,"(50.0, 60.0]"
280180,2022-07-03,0,12.23,"(10.0, 15.0]"
280181,2022-07-03,0,0.0,0
280182,2022-07-03,0,18.18,"(15.0, 20.0]"
280183,2022-07-03,0,0.0,0
280184,2022-07-03,0,0.0,0
280185,2022-07-03,0,5.77,"(5.0, 10.0]"
280186,2022-07-03,0,0.0,0
280187,2022-07-03,0,0.32,"(0.0, 5.0]"
280188,2022-07-03,0,0.0,0
280189,2022-07-03,0,1.22,"(0.0, 5.0]"
280190,2022-07-03,0,1.13,"(0.0, 5.0]"
280191,2022-07-03,0,0.0,0
280192,2022-07-03,0,0.0,0
280193,2022-07-03,1,195.28,"(120.0, 240.0]"
280194,2022-07-03,0,34.06,"(30.0, 40.0]"
280195,2022-07-03,0,1.58,"(0.0, 5.0]"
280196,2022-07-03,0,33.52,"(30.0, 40.0]"
280197,2022-07-03,0,50.06999999999999,"(50.0, 60.0]"
280198,2022-07-03,0,1.38,"(0.0, 5.0]"
280199,2022-07-03,0,28.12,"(25.0, 30.0]"
280200,2022-07-03,0,0.0,0
280201,2022-07-03,0,0.0,0
280202,2022-07-03,0,0.0,0
280203,2022-07-03,0,0.0,0
280204,2022-07-03,0,0.0,0
280205,2022-07-03,0,0.0,0
280206,2022-07-03,0,0.0,0
280207,2022-07-03,1,6.3,"(5.0, 10.0]"
280208,2022-07-03,1,25.32,"(25.0, 30.0]"
280209,2022-07-03,0,0.0,0
280210,2022-07-03,0,0.0,0
280211,2022-07-03,0,0.0,0
280212,2022-07-03,0,60.04,"(60.0, 70.0]"
280213,2022-07-03,0,0.8,"(0.0, 5.0]"
280214,2022-07-03,0,0.0,0
280215,2022-07-03,0,0.42,"(0.0, 5.0]"
280216,2022-07-03,0,193.2,"(120.0, 240.0]"
280217,2022-07-03,0,59.290000000000006,"(50.0, 60.0]"
280218,2022-07-03,1,52.28,"(50.0, 60.0]"
280219,2022-07-03,0,20.35,"(20.0, 25.0]"
280220,2022-07-03,0,1.73,"(0.0, 5.0]"
280221,2022-07-03,0,0.0,0
280222,2022-07-03,0,0.0,0
280223,2022-07-03,0,0.0,0
280224,2022-07-03,0,0.0,0
280225,2022-07-03,0,0.0,0
280226,2022-07-03,0,0.0,0
280227,2022-07-03,0,0.0,0
280228,2022-07-04,0,16.380000000000003,"(15.0, 20.0]"
280229,2022-07-04,0,0.0,0
280230,2022-07-04,0,52.699999999999996,"(50.0, 60.0]"
280231,2022-07-04,0,28.3,"(25.0, 30.0]"
280232,2022-07-04,0,6.38,"(5.0, 10.0]"
280234,2022-07-04,0,0.0,0
280235,2022-07-04,0,0.0,0
280236,2022-07-04,0,11.52,"(10.0, 15.0]"
280237,2022-07-04,0,0.18,"(0.0, 5.0]"
280238,2022-07-04,0,0.0,0
280239,2022-07-04,0,0.0,0
280240,2022-07-04,0,0.0,0
280241,2022-07-04,0,0.0,0
280242,2022-07-04,0,0.0,0
280243,2022-07-04,0,307.04,"(240.0, 480.0]"
280244,2022-07-04,0,0.9800000000000001,"(0.0, 5.0]"
280245,2022-07-04,0,0.0,0
280246,2022-07-04,0,0.62,"(0.0, 5.0]"
280247,2022-07-04,0,0.0,0
280248,2022-07-04,0,38.58,"(30.0, 40.0]"
280249,2022-07-04,1,17.93,"(15.0, 20.0]"
280250,2022-07-04,0,0.43,"(0.0, 5.0]"
280251,2022-07-04,0,0.0,0
280252,2022-07-04,0,0.0,0
280253,2022-07-04,0,0.37,"(0.0, 5.0]"
280254,2022-07-04,0,13.75,"(10.0, 15.0]"
280255,2022-07-04,0,0.0,0
280257,2022-07-04,0,0.0,0
280258,2022-07-04,0,18.57,"(15.0, 20.0]"
280259,2022-07-04,0,0.0,0
280260,2022-07-04,0,0.0,0
280261,2022-07-04,0,0.0,0
280262,2022-07-04,0,0.23,"(0.0, 5.0]"
280263,2022-07-04,0,0.0,0
280265,2022-07-04,0,0.0,0
280266,2022-07-04,0,0.0,0
280267,2022-07-04,0,0.0,0
280268,2022-07-04,0,4.8,"(0.0, 5.0]"
280269,2022-07-04,0,0.33,"(0.0, 5.0]"
280271,2022-07-04,0,0.0,0
280272,2022-07-04,0,49.76,"(40.0, 50.0]"
280273,2022-07-04,0,0.0,0
280274,2022-07-04,0,9.83,"(5.0, 10.0]"
280275,2022-07-04,0,1.8,"(0.0, 5.0]"
280276,2022-07-04,0,0.52,"(0.0, 5.0]"
280277,2022-07-04,0,0.0,0
280278,2022-07-04,0,19.87,"(15.0, 20.0]"
280279,2022-07-04,0,71.67,"(70.0, 80.0]"
280280,2022-07-04,0,20.88,"(20.0, 25.0]"
280281,2022-07-04,0,0.0,0
280282,2022-07-04,0,0.0,0
280283,2022-07-04,0,0.0,0
280284,2022-07-04,0,1.35,"(0.0, 5.0]"
280285,2022-07-04,0,0.0,0
280286,2022-07-04,0,0.28,"(0.0, 5.0]"
280287,2022-07-04,0,5.2,"(5.0, 10.0]"
280288,2022-07-04,0,0.0,0
280289,2022-07-04,0,0.0,0
280290,2022-07-04,0,0.0,0
280291,2022-07-04,0,0.0,0
280292,2022-07-04,0,0.0,0
280293,2022-07-04,0,0.0,0
280294,2022-07-04,0,14.27,"(10.0, 15.0]"
280295,2022-07-04,0,0.18,"(0.0, 5.0]"
280296,2022-07-04,0,0.0,0
280297,2022-07-04,0,0.0,0
280298,2022-07-04,0,0.0,0
280299,2022-07-04,0,0.0,0
280300,2022-07-04,0,13.219999999999999,"(10.0, 15.0]"
280301,2022-07-04,0,11.9,"(10.0, 15.0]"
280302,2022-07-04,0,8.48,"(5.0, 10.0]"
280303,2022-07-04,0,0.05,"(0.0, 5.0]"
280304,2022-07-04,0,27.6,"(25.0, 30.0]"
280305,2022-07-04,0,9.38,"(5.0, 10.0]"
280306,2022-07-04,0,0.0,0
280307,2022-07-04,0,88.26,"(80.0, 90.0]"
280308,2022-07-04,0,0.0,0
280309,2022-07-04,0,0.0,0
280310,2022-07-04,0,0.0,0
280311,2022-07-04,0,0.0,0
280312,2022-07-04,0,0.32,"(0.0, 5.0]"
280313,2022-07-04,0,0.0,0
280314,2022-07-04,0,0.0,0
280315,2022-07-04,0,41.12,"(40.0, 50.0]"
280316,2022-07-04,0,0.0,0
280317,2022-07-04,0,64.65,"(60.0, 70.0]"
280318,2022-07-04,0,0.0,0
280319,2022-07-04,0,0.0,0
280320,2022-07-04,0,0.0,0
280321,2022-07-04,0,0.65,"(0.0, 5.0]"
280322,2022-07-04,0,0.0,0
280323,2022-07-04,0,0.0,0
280324,2022-07-04,1,131.82,"(120.0, 240.0]"
280325,2022-07-04,0,0.0,0
280326,2022-07-04,0,10.42,"(10.0, 15.0]"
280327,2022-07-04,0,46.480000000000004,"(40.0, 50.0]"
280328,2022-07-04,0,0.0,0
280329,2022-07-04,0,0.7,"(0.0, 5.0]"
280330,2022-07-04,1,15.69,"(15.0, 20.0]"
280331,2022-07-04,0,4.15,"(0.0, 5.0]"
280332,2022-07-04,0,0.52,"(0.0, 5.0]"
280333,2022-07-04,0,0.0,0
280334,2022-07-04,0,0.0,0
280335,2022-07-04,0,0.0,0
280336,2022-07-04,0,20.07,"(20.0, 25.0]"
280337,2022-07-04,0,0.25,"(0.0, 5.0]"
280338,2022-07-04,0,0.0,0
280339,2022-07-04,0,0.0,0
280340,2022-07-04,0,0.0,0
280342,2022-07-05,0,9.33,"(5.0, 10.0]"
280343,2022-07-05,0,19.549999999999997,"(15.0, 20.0]"
280344,2022-07-05,0,0.0,0
280345,2022-07-05,1,43.6,"(40.0, 50.0]"
280346,2022-07-05,1,58.06999999999999,"(50.0, 60.0]"
280347,2022-07-05,0,0.0,0
280348,2022-07-05,0,1.23,"(0.0, 5.0]"
280349,2022-07-05,0,0.0,0
280350,2022-07-05,0,0.0,0
280351,2022-07-05,0,0.0,0
280352,2022-07-05,0,18.25,"(15.0, 20.0]"
280353,2022-07-05,0,0.0,0
280354,2022-07-05,0,0.0,0
280355,2022-07-05,0,0.0,0
280356,2022-07-05,0,0.0,0
280357,2022-07-05,0,0.0,0
280358,2022-07-05,0,15.37,"(15.0, 20.0]"
280359,2022-07-05,0,0.23,"(0.0, 5.0]"
280360,2022-07-05,0,0.0,0
280361,2022-07-05,0,44.849999999999994,"(40.0, 50.0]"
280362,2022-07-05,0,0.0,0
280363,2022-07-05,0,1.15,"(0.0, 5.0]"
280364,2022-07-05,0,0.0,0
280365,2022-07-05,0,0.15,"(0.0, 5.0]"
280366,2022-07-05,0,0.0,0
280367,2022-07-05,0,0.28,"(0.0, 5.0]"
280368,2022-07-05,0,7.02,"(5.0, 10.0]"
280369,2022-07-05,0,0.0,0
280370,2022-07-05,0,71.66,"(70.0, 80.0]"
280371,2022-07-05,0,51.05,"(50.0, 60.0]"
280372,2022-07-05,1,48.64,"(40.0, 50.0]"
280373,2022-07-05,1,24.15,"(20.0, 25.0]"
280374,2022-07-05,0,33.08,"(30.0, 40.0]"
280375,2022-07-05,0,0.0,0
280376,2022-07-05,0,10.67,"(10.0, 15.0]"
280377,2022-07-05,0,0.0,0
280378,2022-07-05,0,1.3,"(0.0, 5.0]"
280379,2022-07-05,1,80.49,"(80.0, 90.0]"
280380,2022-07-05,0,1.23,"(0.0, 5.0]"
280381,2022-07-05,0,0.0,0
280382,2022-07-05,0,0.0,0
280383,2022-07-05,0,6.33,"(5.0, 10.0]"
280384,2022-07-05,0,27.25,"(25.0, 30.0]"
280385,2022-07-05,0,2.27,"(0.0, 5.0]"
280386,2022-07-05,0,53.91,"(50.0, 60.0]"
280387,2022-07-05,0,0.0,0
280388,2022-07-05,0,0.0,0
280389,2022-07-05,0,0.0,0
280390,2022-07-05,0,0.0,0
280391,2022-07-05,0,34.21,"(30.0, 40.0]"
280392,2022-07-05,0,44.68,"(40.0, 50.0]"
280393,2022-07-05,0,43.699999999999996,"(40.0, 50.0]"
280394,2022-07-05,0,0.0,0
280395,2022-07-05,0,0.0,0
280396,2022-07-05,1,1.26,"(0.0, 5.0]"
280397,2022-07-05,0,43.38,"(40.0, 50.0]"
280400,2022-07-05,0,1.65,"(0.0, 5.0]"
280401,2022-07-05,0,0.0,0
280402,2022-07-05,0,6.18,"(5.0, 10.0]"
280403,2022-07-05,0,0.0,0
280404,2022-07-05,0,0.0,0
280405,2022-07-05,0,0.0,0
280406,2022-07-05,0,62.95,"(60.0, 70.0]"
280407,2022-07-05,0,12.969999999999999,"(10.0, 15.0]"
280408,2022-07-05,0,0.0,0
280409,2022-07-05,0,10.95,"(10.0, 15.0]"
280410,2022-07-05,0,28.22,"(25.0, 30.0]"
280411,2022-07-05,0,5.88,"(5.0, 10.0]"
280412,2022-07-05,1,0.0,0
280413,2022-07-05,0,0.0,0
280414,2022-07-05,0,0.0,0
280415,2022-07-05,0,0.0,0
280416,2022-07-05,0,0.0,0
280417,2022-07-05,0,0.0,0
280418,2022-07-05,0,0.0,0
280419,2022-07-05,0,0.0,0
280420,2022-07-05,0,0.0,0
280421,2022-07-05,0,31.650000000000002,"(30.0, 40.0]"
280422,2022-07-05,0,39.15,"(30.0, 40.0]"
280423,2022-07-05,0,0.0,0
280424,2022-07-05,0,6.63,"(5.0, 10.0]"
280425,2022-07-05,0,0.0,0
280426,2022-07-05,0,1.5999999999999999,"(0.0, 5.0]"
280427,2022-07-05,1,1.46,"(0.0, 5.0]"
280428,2022-07-05,0,0.0,0
280429,2022-07-05,0,0.0,0
280430,2022-07-05,0,43.800000000000004,"(40.0, 50.0]"
280431,2022-07-05,0,5.07,"(5.0, 10.0]"
280432,2022-07-05,0,0.7,"(0.0, 5.0]"
280433,2022-07-05,0,0.0,0
280434,2022-07-05,0,0.0,0
280435,2022-07-05,0,0.0,0
280436,2022-07-05,0,0.13,"(0.0, 5.0]"
280437,2022-07-05,0,0.25,"(0.0, 5.0]"
280438,2022-07-05,0,0.0,0
280439,2022-07-05,0,0.0,0
280440,2022-07-05,0,0.0,0
280441,2022-07-05,0,0.0,0
280442,2022-07-05,0,4.9,"(0.0, 5.0]"
280443,2022-07-05,0,0.0,0
280444,2022-07-05,0,2.98,"(0.0, 5.0]"
280445,2022-07-05,0,40.62,"(40.0, 50.0]"
280446,2022-07-05,0,0.0,0
280447,2022-07-05,0,132.04,"(120.0, 240.0]"
280449,2022-07-05,0,30.5,"(30.0, 40.0]"
280450,2022-07-05,0,0.0,0
280451,2022-07-05,0,0.0,0
280452,2022-07-05,0,0.0,0
280453,2022-07-05,0,0.0,0
280454,2022-07-05,0,0.0,0
280455,2022-07-05,0,18.799999999999997,"(15.0, 20.0]"
280456,2022-07-05,0,0.0,0
280457,2022-07-05,0,0.0,0
280458,2022-07-05,1,73.58000000000001,"(70.0, 80.0]"
280459,2022-07-05,0,2.87,"(0.0, 5.0]"
280460,2022-07-05,0,0.0,0
280461,2022-07-05,1,0.32,"(0.0, 5.0]"
280462,2022-07-05,0,0.0,0
280463,2022-07-05,0,0.0,0
280464,2022-07-05,0,0.0,0
280465,2022-07-05,0,0.0,0
280466,2022-07-05,0,52.4,"(50.0, 60.0]"
280467,2022-07-05,0,0.0,0
280468,2022-07-05,0,0.0,0
280469,2022-07-05,0,23.45,"(20.0, 25.0]"
280470,2022-07-05,0,0.0,0
280471,2022-07-05,0,0.0,0
280472,2022-07-05,0,6.12,"(5.0, 10.0]"
280473,2022-07-06,0,0.0,0
280474,2022-07-06,0,0.0,0
280475,2022-07-06,0,0.0,0
280476,2022-07-06,0,11.469999999999999,"(10.0, 15.0]"
280477,2022-07-06,0,0.55,"(0.0, 5.0]"
280478,2022-07-06,0,0.0,0
280479,2022-07-06,0,0.0,0
280480,2022-07-06,0,36.4,"(30.0, 40.0]"
280481,2022-07-06,0,103.49000000000001,"(100.0, 110.0]"
280482,2022-07-06,0,40.97,"(40.0, 50.0]"
280483,2022-07-06,0,5.03,"(5.0, 10.0]"
