"student_id","date_registered","onboarded"
"272820","2022-05-04","0"
"272821","2022-05-04","0"
"272822","2022-05-04","1"
"272823","2022-05-04","0"
"272824","2022-05-04","1"
"272825","2022-05-04","1"
"272826","2022-05-04","1"
"272827","2022-05-04","1"
"272828","2022-05-04","0"
"272829","2022-05-04","0"
"272830","2022-05-04","0"
"272831","2022-05-04","0"
"272832","2022-05-04","1"
"272833","2022-05-04","0"
"272834","2022-05-04","1"
"272835","2022-05-04","1"
"272836","2022-05-04","0"
"272837","2022-05-04","1"
"272838","2022-05-04","1"
"272839","2022-05-04","1"
"272840","2022-05-04","1"
"272841","2022-05-04","0"
"272842","2022-05-04","1"
"272843","2022-05-04","0"
"272844","2022-05-04","1"
"272845","2022-05-04","0"
"272846","2022-05-04","0"
"272847","2022-05-04","0"
"272848","2022-05-04","1"
"272849","2022-05-04","0"
"272850","2022-05-04","1"
"272851","2022-05-04","1"
"272852","2022-05-04","1"
"272853","2022-05-04","0"
"272854","2022-05-04","1"
"272855","2022-05-04","0"
"272856","2022-05-04","1"
"272857","2022-05-04","0"
"272858","2022-05-04","0"
"272859","2022-05-04","1"
"272860","2022-05-05","1"
"272861","2022-05-05","1"
"272862","2022-05-05","0"
"272863","2022-05-05","0"
"272864","2022-05-05","1"
"272865","2022-05-05","1"
"272866","2022-05-05","0"
"272867","2022-05-05","0"
"272868","2022-05-05","0"
"272869","2022-05-05","1"
"272870","2022-05-05","0"
"272871","2022-05-05","0"
"272872","2022-05-05","0"
"272873","2022-05-05","1"
"272874","2022-05-05","1"
"272875","2022-05-05","1"
"272876","2022-05-05","0"
"272877","2022-05-05","0"
"272878","2022-05-05","1"
"272879","2022-05-05","1"
"272880","2022-05-05","0"
"272881","2022-05-05","0"
"272882","2022-05-05","1"
"272883","2022-05-05","0"
"272884","2022-05-05","0"
"272885","2022-05-05","0"
"272886","2022-05-05","1"
"272887","2022-05-05","1"
"272888","2022-05-05","0"
"272889","2022-05-05","0"
"272890","2022-05-05","1"
"272891","2022-05-05","1"
"272892","2022-05-05","0"
"272893","2022-05-05","1"
"272894","2022-05-05","0"
"272895","2022-05-05","1"
"272896","2022-05-05","1"
"272897","2022-05-05","1"
"272898","2022-05-05","0"
"272899","2022-05-05","1"
"272900","2022-05-05","1"
"272901","2022-05-05","0"
"272902","2022-05-05","0"
"272903","2022-05-05","0"
"272904","2022-05-05","0"
"272905","2022-05-05","1"
"272906","2022-05-05","1"
"272907","2022-05-05","1"
"272908","2022-05-05","0"
"272909","2022-05-05","1"
"272910","2022-05-05","0"
"272911","2022-05-05","1"
"272912","2022-05-05","0"
"272913","2022-05-05","0"
"272914","2022-05-05","0"
"272915","2022-05-05","1"
"272916","2022-05-05","0"
"272917","2022-05-05","0"
"272918","2022-05-05","1"
"272919","2022-05-05","0"
"272920","2022-05-05","0"
"272921","2022-05-05","0"
"272922","2022-05-05","0"
"272923","2022-05-05","1"
"272924","2022-05-05","0"
"272925","2022-05-05","0"
"272927","2022-05-05","1"
"272928","2022-05-05","0"
"272929","2022-05-05","0"
"272930","2022-05-05","0"
"272931","2022-05-05","1"
"272932","2022-05-05","1"
"272933","2022-05-05","0"
"272934","2022-05-05","1"
"272935","2022-05-05","1"
"272936","2022-05-05","0"
"272937","2022-05-05","1"
"272938","2022-05-05","0"
"272939","2022-05-05","0"
"272940","2022-05-05","0"
"272941","2022-05-05","0"
"272942","2022-05-05","0"
"272943","2022-05-05","1"
"272944","2022-05-05","1"
"272945","2022-05-05","1"
"272946","2022-05-05","1"
"272947","2022-05-05","0"
"272948","2022-05-05","0"
"272949","2022-05-05","1"
"272950","2022-05-05","1"
"272951","2022-05-05","1"
"272952","2022-05-05","1"
"272953","2022-05-05","0"
"272954","2022-05-05","1"
"272955","2022-05-05","0"
"272956","2022-05-05","0"
"272957","2022-05-05","0"
"272958","2022-05-05","1"
"272959","2022-05-06","0"
"272960","2022-05-06","0"
"272961","2022-05-06","1"
"272962","2022-05-06","0"
"272963","2022-05-06","0"
"272964","2022-05-06","0"
"272965","2022-05-06","1"
"272966","2022-05-06","0"
"272967","2022-05-06","1"
"272968","2022-05-06","0"
"272969","2022-05-06","0"
"272970","2022-05-06","0"
"272971","2022-05-06","1"
"272972","2022-05-06","1"
"272973","2022-05-06","0"
"272974","2022-05-06","0"
"272975","2022-05-06","1"
"272976","2022-05-06","0"
"272977","2022-05-06","1"
"272978","2022-05-06","0"
"272979","2022-05-06","1"
"272980","2022-05-06","0"
"272981","2022-05-06","1"
"272982","2022-05-06","0"
"272983","2022-05-06","1"
"272984","2022-05-06","1"
"272985","2022-05-06","0"
"272986","2022-05-06","0"
"272987","2022-05-06","1"
"272988","2022-05-06","0"
"272989","2022-05-06","0"
"272990","2022-05-06","0"
"272991","2022-05-06","1"
"272992","2022-05-06","0"
"272993","2022-05-06","1"
"272994","2022-05-06","0"
"272995","2022-05-06","0"
"272996","2022-05-06","1"
"272997","2022-05-06","0"
"272998","2022-05-06","0"
"272999","2022-05-06","0"
"273000","2022-05-06","0"
"273001","2022-05-06","1"
"273002","2022-05-06","1"
"273003","2022-05-06","0"
"273004","2022-05-06","0"
"273005","2022-05-06","0"
"273006","2022-05-06","0"
"273007","2022-05-06","1"
"273008","2022-05-06","1"
"273009","2022-05-06","1"
"273010","2022-05-06","0"
"273011","2022-05-06","0"
"273012","2022-05-06","1"
"273013","2022-05-06","1"
"273014","2022-05-06","1"
"273015","2022-05-06","1"
"273016","2022-05-06","0"
"273017","2022-05-06","0"
"273018","2022-05-06","0"
"273019","2022-05-06","1"
"273020","2022-05-06","1"
"273021","2022-05-06","0"
"273022","2022-05-06","1"
"273023","2022-05-06","1"
"273024","2022-05-06","1"
"273025","2022-05-06","0"
"273026","2022-05-06","1"
"273027","2022-05-06","0"
"273028","2022-05-06","0"
"273029","2022-05-06","0"
"273030","2022-05-06","0"
"273031","2022-05-06","0"
"273032","2022-05-06","1"
"273033","2022-05-06","1"
"273034","2022-05-06","1"
"273035","2022-05-06","1"
"273036","2022-05-06","0"
"273037","2022-05-06","1"
"273038","2022-05-06","0"
"273039","2022-05-06","0"
"273040","2022-05-06","1"
"273041","2022-05-06","1"
"273042","2022-05-06","0"
"273043","2022-05-06","1"
"273044","2022-05-06","0"
"273045","2022-05-06","0"
"273046","2022-05-06","0"
"273047","2022-05-06","0"
"273048","2022-05-06","1"
"273049","2022-05-06","0"
"273050","2022-05-06","0"
"273051","2022-05-06","0"
"273052","2022-05-06","1"
"273053","2022-05-06","0"
"273054","2022-05-06","0"
"273055","2022-05-06","1"
"273056","2022-05-06","0"
"273057","2022-05-06","0"
"273058","2022-05-06","1"
"273059","2022-05-06","1"
"273060","2022-05-06","1"
"273061","2022-05-06","1"
"273062","2022-05-07","0"
"273063","2022-05-07","0"
"273064","2022-05-07","0"
"273065","2022-05-07","1"
"273066","2022-05-07","0"
"273067","2022-05-07","0"
"273068","2022-05-07","1"
"273069","2022-05-07","1"
"273070","2022-05-07","0"
"273071","2022-05-07","1"
"273072","2022-05-07","1"
"273073","2022-05-07","1"
"273074","2022-05-07","1"
"273075","2022-05-07","0"
"273076","2022-05-07","0"
"273077","2022-05-07","0"
"273078","2022-05-07","0"
"273079","2022-05-07","1"
"273080","2022-05-07","1"
"273081","2022-05-07","0"
"273082","2022-05-07","0"
"273083","2022-05-07","1"
"273084","2022-05-07","0"
"273085","2022-05-07","0"
"273086","2022-05-07","0"
"273087","2022-05-07","0"
"273088","2022-05-07","1"
"273089","2022-05-07","0"
"273090","2022-05-07","0"
"273091","2022-05-07","1"
"273092","2022-05-07","1"
"273093","2022-05-07","0"
"273094","2022-05-07","0"
"273095","2022-05-07","0"
"273096","2022-05-07","1"
"273097","2022-05-07","0"
"273098","2022-05-07","0"
"273099","2022-05-07","0"
"273100","2022-05-07","1"
"273101","2022-05-07","0"
"273102","2022-05-07","0"
"273103","2022-05-07","1"
"273104","2022-05-07","0"
"273105","2022-05-07","1"
"273106","2022-05-07","0"
"273107","2022-05-07","0"
"273108","2022-05-07","0"
"273109","2022-05-07","0"
"273110","2022-05-07","0"
"273111","2022-05-07","0"
"273112","2022-05-07","0"
"273113","2022-05-07","1"
"273114","2022-05-07","1"
"273115","2022-05-07","0"
"273116","2022-05-07","0"
"273117","2022-05-07","1"
"273118","2022-05-07","1"
"273119","2022-05-07","0"
"273120","2022-05-07","0"
"273121","2022-05-07","1"
"273122","2022-05-07","0"
"273123","2022-05-07","1"
"273124","2022-05-07","1"
"273125","2022-05-07","0"
"273126","2022-05-07","1"
"273127","2022-05-07","0"
"273128","2022-05-07","0"
"273129","2022-05-07","0"
"273130","2022-05-07","0"
"273131","2022-05-07","1"
"273132","2022-05-07","1"
"273133","2022-05-07","1"
"273134","2022-05-07","1"
"273135","2022-05-07","0"
"273136","2022-05-07","1"
"273137","2022-05-07","0"
"273138","2022-05-07","0"
"273139","2022-05-07","0"
"273140","2022-05-07","1"
"273141","2022-05-08","1"
"273142","2022-05-08","1"
"273143","2022-05-08","1"
"273144","2022-05-08","1"
"273145","2022-05-08","1"
"273146","2022-05-08","1"
"273147","2022-05-08","0"
"273148","2022-05-08","1"
"273149","2022-05-08","1"
"273150","2022-05-08","1"
"273151","2022-05-08","1"
"273152","2022-05-08","1"
"273153","2022-05-08","0"
"273154","2022-05-08","0"
"273155","2022-05-08","0"
"273156","2022-05-08","0"
"273157","2022-05-08","1"
"273158","2022-05-08","1"
"273159","2022-05-08","0"
"273160","2022-05-08","0"
"273161","2022-05-08","1"
"273162","2022-05-08","0"
"273163","2022-05-08","1"
"273164","2022-05-08","1"
"273165","2022-05-08","0"
"273166","2022-05-08","0"
"273167","2022-05-08","1"
"273168","2022-05-08","1"
"273169","2022-05-08","0"
"273170","2022-05-08","0"
"273171","2022-05-08","0"
"273172","2022-05-08","1"
"273173","2022-05-08","0"
"273174","2022-05-08","0"
"273175","2022-05-08","0"
"273176","2022-05-08","1"
"273177","2022-05-08","1"
"273178","2022-05-08","0"
"273179","2022-05-08","1"
"273180","2022-05-08","0"
"273181","2022-05-08","1"
"273182","2022-05-08","0"
"273183","2022-05-08","0"
"273184","2022-05-08","0"
"273185","2022-05-08","1"
"273186","2022-05-08","1"
"273187","2022-05-08","0"
"273188","2022-05-08","1"
"273189","2022-05-08","0"
"273190","2022-05-08","0"
"273191","2022-05-08","1"
"273192","2022-05-08","1"
"273193","2022-05-08","1"
"273194","2022-05-08","0"
"273195","2022-05-08","1"
"273196","2022-05-08","0"
"273197","2022-05-08","1"
"273198","2022-05-08","1"
"273199","2022-05-08","1"
"273200","2022-05-08","0"
"273201","2022-05-08","1"
"273202","2022-05-08","1"
"273203","2022-05-08","1"
"273204","2022-05-08","1"
"273205","2022-05-08","0"
"273206","2022-05-08","0"
"273207","2022-05-08","0"
"273208","2022-05-08","1"
"273209","2022-05-08","1"
"273210","2022-05-08","1"
"273211","2022-05-08","1"
"273212","2022-05-08","1"
"273213","2022-05-08","1"
"273214","2022-05-08","1"
"273215","2022-05-08","0"
"273216","2022-05-08","0"
"273217","2022-05-08","0"
"273218","2022-05-08","1"
"273219","2022-05-08","0"
"273220","2022-05-08","0"
"273221","2022-05-08","1"
"273222","2022-05-08","0"
"273223","2022-05-08","0"
"273224","2022-05-08","1"
"273225","2022-05-08","0"
"273226","2022-05-08","1"
"273227","2022-05-08","1"
"273228","2022-05-08","1"
"273229","2022-05-08","1"
"273230","2022-05-08","1"
"273231","2022-05-08","1"
"273232","2022-05-08","1"
"273233","2022-05-08","1"
"273234","2022-05-08","1"
"273235","2022-05-08","1"
"273236","2022-05-08","1"
"273237","2022-05-08","0"
"273238","2022-05-08","0"
"273239","2022-05-08","0"
"273240","2022-05-08","1"
"273241","2022-05-08","1"
"273242","2022-05-08","1"
"273243","2022-05-09","0"
"273244","2022-05-09","1"
"273245","2022-05-09","1"
"273246","2022-05-09","1"
"273247","2022-05-09","0"
"273248","2022-05-09","0"
"273249","2022-05-09","1"
"273250","2022-05-09","1"
"273251","2022-05-09","1"
"273252","2022-05-09","0"
"273253","2022-05-09","1"
"273254","2022-05-09","0"
"273255","2022-05-09","0"
"273256","2022-05-09","1"
"273257","2022-05-09","0"
"273258","2022-05-09","0"
"273259","2022-05-09","0"
"273260","2022-05-09","1"
"273261","2022-05-09","1"
"273262","2022-05-09","1"
"273263","2022-05-09","1"
"273264","2022-05-09","1"
"273265","2022-05-09","0"
"273266","2022-05-09","1"
"273267","2022-05-09","0"
"273268","2022-05-09","1"
"273269","2022-05-09","1"
"273271","2022-05-09","0"
"273272","2022-05-09","1"
"273273","2022-05-09","1"
"273274","2022-05-09","0"
"273275","2022-05-09","0"
"273276","2022-05-09","1"
"273277","2022-05-09","0"
"273278","2022-05-09","1"
"273279","2022-05-09","1"
"273280","2022-05-09","1"
"273281","2022-05-09","0"
"273282","2022-05-09","0"
"273283","2022-05-09","0"
"273284","2022-05-09","0"
"273285","2022-05-09","0"
"273286","2022-05-09","0"
"273287","2022-05-09","1"
"273288","2022-05-09","1"
"273289","2022-05-09","0"
"273290","2022-05-09","1"
"273291","2022-05-09","0"
"273292","2022-05-09","0"
"273293","2022-05-09","1"
"273294","2022-05-09","0"
"273295","2022-05-09","1"
"273296","2022-05-09","1"
"273297","2022-05-09","1"
"273298","2022-05-09","1"
"273299","2022-05-09","0"
"273300","2022-05-09","1"
"273301","2022-05-09","0"
"273302","2022-05-09","1"
"273303","2022-05-09","1"
"273304","2022-05-09","0"
"273305","2022-05-09","0"
"273306","2022-05-09","1"
"273307","2022-05-09","1"
"273308","2022-05-09","0"
"273309","2022-05-09","0"
"273310","2022-05-09","1"
"273311","2022-05-09","0"
"273312","2022-05-09","0"
"273313","2022-05-09","1"
"273314","2022-05-09","1"
"273315","2022-05-09","1"
"273316","2022-05-09","1"
"273317","2022-05-09","0"
"273318","2022-05-09","1"
"273319","2022-05-09","0"
"273320","2022-05-09","1"
"273321","2022-05-09","0"
"273322","2022-05-09","1"
"273324","2022-05-09","0"
"273325","2022-05-09","1"
"273326","2022-05-09","1"
"273327","2022-05-09","0"
"273328","2022-05-09","0"
"273329","2022-05-09","1"
"273330","2022-05-09","1"
"273331","2022-05-09","1"
"273332","2022-05-09","0"
"273333","2022-05-09","1"
"273334","2022-05-09","0"
"273335","2022-05-09","1"
"273336","2022-05-09","1"
"273337","2022-05-09","0"
"273338","2022-05-09","0"
"273339","2022-05-09","0"
"273340","2022-05-09","1"
"273341","2022-05-10","0"
"273342","2022-05-10","0"
"273343","2022-05-10","0"
"273344","2022-05-10","1"
"273345","2022-05-10","1"
"273346","2022-05-10","0"
"273347","2022-05-10","0"
"273348","2022-05-10","0"
"273349","2022-05-10","0"
"273350","2022-05-10","0"
"273351","2022-05-10","1"
"273352","2022-05-10","1"
"273353","2022-05-10","0"
"273354","2022-05-10","1"
"273355","2022-05-10","0"
"273356","2022-05-10","0"
"273357","2022-05-10","1"
"273358","2022-05-10","1"
"273359","2022-05-10","1"
"273360","2022-05-10","0"
"273361","2022-05-10","1"
"273362","2022-05-10","0"
"273363","2022-05-10","1"
"273364","2022-05-10","0"
"273365","2022-05-10","0"
"273366","2022-05-10","0"
"273367","2022-05-10","1"
"273368","2022-05-10","0"
"273369","2022-05-10","0"
"273370","2022-05-10","0"
"273371","2022-05-10","1"
"273372","2022-05-10","0"
"273373","2022-05-10","0"
"273374","2022-05-10","1"
"273375","2022-05-10","1"
"273376","2022-05-10","0"
"273377","2022-05-10","0"
"273384","2022-05-10","1"
"273385","2022-05-10","1"
"273386","2022-05-10","1"
"273387","2022-05-10","0"
"273393","2022-05-10","0"
"273394","2022-05-10","0"
"273396","2022-05-10","0"
"273397","2022-05-10","1"
"273399","2022-05-10","0"
"273400","2022-05-10","1"
"273404","2022-05-10","1"
"273407","2022-05-10","1"
"273410","2022-05-10","1"
"273412","2022-05-10","1"
"273413","2022-05-10","0"
"273416","2022-05-10","0"
"273417","2022-05-10","1"
"273418","2022-05-10","0"
"273419","2022-05-10","0"
"273420","2022-05-10","1"
"273421","2022-05-10","1"
"273422","2022-05-10","1"
"273423","2022-05-10","1"
"273424","2022-05-10","1"
"273425","2022-05-10","0"
"273426","2022-05-10","1"
"273427","2022-05-10","1"
"273428","2022-05-10","1"
"273429","2022-05-10","0"
"273430","2022-05-10","0"
"273431","2022-05-10","0"
"273432","2022-05-10","0"
"273433","2022-05-10","1"
"273434","2022-05-10","0"
"273435","2022-05-10","0"
"273436","2022-05-10","0"
"273437","2022-05-10","0"
"273438","2022-05-10","0"
"273439","2022-05-10","0"
"273440","2022-05-10","0"
"273441","2022-05-10","1"
"273442","2022-05-10","1"
"273443","2022-05-10","1"
"273444","2022-05-10","0"
"273445","2022-05-10","0"
"273446","2022-05-10","1"
"273447","2022-05-10","1"
"273448","2022-05-10","0"
"273449","2022-05-10","1"
"273450","2022-05-10","0"
"273451","2022-05-10","0"
"273452","2022-05-10","1"
"273453","2022-05-10","0"
"273454","2022-05-10","1"
"273455","2022-05-10","0"
"273456","2022-05-10","0"
"273457","2022-05-10","0"
"273458","2022-05-10","1"
"273459","2022-05-10","1"
"273460","2022-05-10","0"
"273461","2022-05-10","0"
"273462","2022-05-10","1"
"273463","2022-05-10","0"
"273464","2022-05-10","1"
"273465","2022-05-10","1"
"273466","2022-05-10","0"
"273467","2022-05-10","1"
"273468","2022-05-10","0"
"273469","2022-05-10","1"
"273470","2022-05-10","0"
"273471","2022-05-10","0"
"273472","2022-05-10","0"
"273473","2022-05-10","1"
"273474","2022-05-10","1"
"273475","2022-05-10","1"
"273476","2022-05-10","1"
"273477","2022-05-10","0"
"273478","2022-05-10","1"
"273479","2022-05-10","0"
"273480","2022-05-10","1"
"273481","2022-05-10","0"
"273482","2022-05-10","1"
"273483","2022-05-10","0"
"273484","2022-05-10","1"
"273485","2022-05-10","0"
"273486","2022-05-10","1"
"273487","2022-05-10","0"
"273488","2022-05-10","0"
"273489","2022-05-10","1"
"273490","2022-05-10","0"
"273491","2022-05-11","1"
"273492","2022-05-11","1"
"273493","2022-05-11","0"
"273494","2022-05-11","0"
"273495","2022-05-11","0"
"273496","2022-05-11","0"
"273497","2022-05-11","0"
"273498","2022-05-11","0"
"273499","2022-05-11","1"
"273500","2022-05-11","0"
"273501","2022-05-11","0"
"273502","2022-05-11","1"
"273503","2022-05-11","1"
"273504","2022-05-11","0"
"273505","2022-05-11","1"
"273506","2022-05-11","0"
"273507","2022-05-11","0"
"273508","2022-05-11","0"
"273509","2022-05-11","1"
"273510","2022-05-11","1"
"273511","2022-05-11","0"
"273512","2022-05-11","1"
"273513","2022-05-11","0"
"273514","2022-05-11","1"
"273515","2022-05-11","1"
"273516","2022-05-11","1"
"273517","2022-05-11","0"
"273518","2022-05-11","0"
"273519","2022-05-11","0"
"273520","2022-05-11","1"
"273521","2022-05-11","0"
"273522","2022-05-11","0"
"273523","2022-05-11","1"
"273524","2022-05-11","1"
"273525","2022-05-11","1"
"273526","2022-05-11","1"
"273527","2022-05-11","0"
"273528","2022-05-11","0"
"273529","2022-05-11","0"
"273530","2022-05-11","0"
"273531","2022-05-11","1"
"273532","2022-05-11","0"
"273533","2022-05-11","1"
"273534","2022-05-11","1"
"273535","2022-05-11","1"
"273536","2022-05-11","1"
"273537","2022-05-11","0"
"273538","2022-05-11","0"
"273539","2022-05-11","0"
"273540","2022-05-11","0"
"273541","2022-05-11","0"
"273542","2022-05-11","0"
"273543","2022-05-11","0"
"273544","2022-05-11","1"
"273545","2022-05-11","0"
"273546","2022-05-11","1"
"273547","2022-05-11","0"
"273548","2022-05-11","0"
"273549","2022-05-11","0"
"273550","2022-05-11","0"
"273552","2022-05-11","0"
"273553","2022-05-11","1"
"273554","2022-05-11","0"
"273555","2022-05-11","1"
"273556","2022-05-11","0"
"273557","2022-05-11","1"
"273558","2022-05-11","0"
"273559","2022-05-11","0"
"273560","2022-05-11","0"
"273561","2022-05-11","0"
"273562","2022-05-11","1"
"273563","2022-05-11","0"
"273564","2022-05-11","0"
"273565","2022-05-11","0"
"273566","2022-05-11","1"
"273567","2022-05-11","0"
"273568","2022-05-11","1"
"273569","2022-05-11","0"
"273570","2022-05-11","0"
"273571","2022-05-11","0"
"273572","2022-05-11","1"
"273573","2022-05-11","0"
"273574","2022-05-11","1"
"273575","2022-05-11","1"
"273576","2022-05-11","1"
"273577","2022-05-11","1"
"273578","2022-05-11","1"
"273579","2022-05-11","1"
"273580","2022-05-11","1"
"273581","2022-05-11","0"
"273582","2022-05-11","1"
"273583","2022-05-11","0"
"273584","2022-05-11","0"
"273585","2022-05-11","1"
"273586","2022-05-11","1"
"273587","2022-05-11","1"
"273588","2022-05-11","0"
"273589","2022-05-11","0"
"273590","2022-05-11","1"
"273591","2022-05-11","1"
"273592","2022-05-11","1"
"273593","2022-05-11","0"
"273594","2022-05-11","0"
"273595","2022-05-11","0"
"273596","2022-05-11","1"
"273597","2022-05-11","0"
"273598","2022-05-11","1"
"273599","2022-05-11","1"
"273600","2022-05-11","0"
"273601","2022-05-11","1"
"273602","2022-05-11","1"
"273603","2022-05-11","0"
"273604","2022-05-11","0"
"273605","2022-05-11","1"
"273606","2022-05-11","0"
"273607","2022-05-11","1"
"273608","2022-05-11","1"
"273609","2022-05-11","1"
"273610","2022-05-11","0"
"273611","2022-05-11","0"
"273612","2022-05-11","1"
"273613","2022-05-11","1"
"273614","2022-05-11","0"
"273615","2022-05-11","1"
"273616","2022-05-11","1"
"273617","2022-05-11","1"
"273618","2022-05-11","1"
"273619","2022-05-11","1"
"273620","2022-05-11","1"
"273621","2022-05-11","1"
"273622","2022-05-11","0"
"273623","2022-05-11","0"
"273624","2022-05-11","1"
"273625","2022-05-11","0"
"273626","2022-05-12","1"
"273627","2022-05-12","1"
"273628","2022-05-12","1"
"273629","2022-05-12","0"
"273630","2022-05-12","1"
"273631","2022-05-12","1"
"273632","2022-05-12","1"
"273633","2022-05-12","1"
"273634","2022-05-12","0"
"273635","2022-05-12","1"
"273636","2022-05-12","0"
"273637","2022-05-12","1"
"273638","2022-05-12","0"
"273639","2022-05-12","0"
"273640","2022-05-12","1"
"273641","2022-05-12","1"
"273642","2022-05-12","0"
"273643","2022-05-12","1"
"273644","2022-05-12","0"
"273645","2022-05-12","1"
"273646","2022-05-12","1"
"273647","2022-05-12","1"
"273648","2022-05-12","1"
"273649","2022-05-12","0"
"273650","2022-05-12","1"
"273651","2022-05-12","0"
"273652","2022-05-12","0"
"273653","2022-05-12","1"
"273654","2022-05-12","1"
"273655","2022-05-12","0"
"273656","2022-05-12","1"
"273657","2022-05-12","0"
"273658","2022-05-12","0"
"273659","2022-05-12","0"
"273660","2022-05-12","1"
"273661","2022-05-12","1"
"273662","2022-05-12","0"
"273663","2022-05-12","0"
"273664","2022-05-12","0"
"273665","2022-05-12","1"
"273666","2022-05-12","0"
"273667","2022-05-12","1"
"273668","2022-05-12","1"
"273669","2022-05-12","0"
"273670","2022-05-12","1"
"273671","2022-05-12","1"
"273672","2022-05-12","0"
"273673","2022-05-12","0"
"273674","2022-05-12","0"
"273675","2022-05-12","0"
"273676","2022-05-12","0"
"273677","2022-05-12","0"
"273678","2022-05-12","1"
"273679","2022-05-12","1"
"273680","2022-05-12","0"
"273681","2022-05-12","0"
"273682","2022-05-12","1"
"273683","2022-05-12","1"
"273684","2022-05-12","1"
"273685","2022-05-12","0"
"273686","2022-05-12","0"
"273687","2022-05-12","1"
"273688","2022-05-12","1"
"273689","2022-05-12","0"
"273690","2022-05-12","0"
"273691","2022-05-12","0"
"273692","2022-05-12","0"
"273693","2022-05-12","1"
"273694","2022-05-12","1"
"273695","2022-05-12","1"
"273696","2022-05-12","1"
"273697","2022-05-12","0"
"273698","2022-05-12","0"
"273699","2022-05-12","0"
"273700","2022-05-12","1"
"273701","2022-05-12","0"
"273702","2022-05-12","1"
"273703","2022-05-12","0"
"273704","2022-05-12","1"
"273705","2022-05-12","1"
"273706","2022-05-12","0"
"273707","2022-05-12","0"
"273708","2022-05-12","1"
"273709","2022-05-12","1"
"273710","2022-05-12","1"
"273711","2022-05-12","0"
"273712","2022-05-12","1"
"273713","2022-05-12","0"
"273714","2022-05-12","0"
"273715","2022-05-12","1"
"273716","2022-05-12","1"
"273717","2022-05-12","0"
"273718","2022-05-12","0"
"273719","2022-05-12","1"
"273720","2022-05-12","1"
"273721","2022-05-12","1"
"273722","2022-05-12","1"
"273723","2022-05-12","1"
"273724","2022-05-12","1"
"273725","2022-05-12","0"
"273726","2022-05-12","1"
"273727","2022-05-12","0"
"273728","2022-05-12","0"
"273729","2022-05-12","0"
"273730","2022-05-12","0"
"273731","2022-05-12","0"
"273732","2022-05-12","1"
"273733","2022-05-12","0"
"273734","2022-05-12","1"
"273735","2022-05-12","1"
"273736","2022-05-12","0"
"273737","2022-05-12","1"
"273738","2022-05-12","0"
"273739","2022-05-12","0"
"273740","2022-05-12","0"
"273741","2022-05-12","0"
"273742","2022-05-12","1"
"273743","2022-05-12","0"
"273744","2022-05-12","0"
"273745","2022-05-12","0"
"273746","2022-05-12","0"
"273747","2022-05-12","1"
"273748","2022-05-12","0"
"273749","2022-05-12","0"
"273750","2022-05-13","1"
"273751","2022-05-13","0"
"273752","2022-05-13","0"
"273753","2022-05-13","0"
"273754","2022-05-13","1"
"273755","2022-05-13","1"
"273756","2022-05-13","0"
"273757","2022-05-13","0"
"273758","2022-05-13","1"
"273759","2022-05-13","0"
"273760","2022-05-13","0"
"273761","2022-05-13","1"
"273762","2022-05-13","0"
"273763","2022-05-13","1"
"273764","2022-05-13","1"
"273765","2022-05-13","1"
"273766","2022-05-13","0"
"273767","2022-05-13","0"
"273768","2022-05-13","1"
"273769","2022-05-13","1"
"273770","2022-05-13","0"
"273771","2022-05-13","0"
"273772","2022-05-13","0"
"273773","2022-05-13","1"
"273774","2022-05-13","0"
"273775","2022-05-13","1"
"273776","2022-05-13","0"
"273777","2022-05-13","0"
"273778","2022-05-13","0"
"273779","2022-05-13","0"
"273780","2022-05-13","1"
"273781","2022-05-13","1"
"273782","2022-05-13","0"
"273783","2022-05-13","1"
"273784","2022-05-13","0"
"273785","2022-05-13","1"
"273786","2022-05-13","0"
"273787","2022-05-13","0"
"273788","2022-05-13","0"
"273789","2022-05-13","1"
"273790","2022-05-13","1"
"273791","2022-05-13","0"
"273792","2022-05-13","0"
"273793","2022-05-13","0"
"273794","2022-05-13","1"
"273795","2022-05-13","0"
"273796","2022-05-13","0"
"273797","2022-05-13","1"
"273798","2022-05-13","1"
"273799","2022-05-13","0"
"273800","2022-05-13","1"
"273801","2022-05-13","0"
"273802","2022-05-13","0"
"273803","2022-05-13","1"
"273804","2022-05-13","1"
"273805","2022-05-13","0"
"273806","2022-05-13","0"
"273807","2022-05-13","0"
"273808","2022-05-13","0"
"273809","2022-05-13","0"
"273810","2022-05-13","0"
"273811","2022-05-13","0"
"273812","2022-05-13","0"
"273813","2022-05-13","1"
"273814","2022-05-13","1"
"273815","2022-05-13","1"
"273816","2022-05-13","1"
"273817","2022-05-13","1"
"273818","2022-05-13","1"
"273819","2022-05-13","0"
"273820","2022-05-13","1"
"273821","2022-05-13","0"
"273822","2022-05-13","0"
"273823","2022-05-13","1"
"273824","2022-05-13","1"
"273825","2022-05-13","1"
"273826","2022-05-13","0"
"273827","2022-05-13","1"
"273828","2022-05-13","0"
"273829","2022-05-13","0"
"273830","2022-05-13","0"
"273831","2022-05-13","1"
"273832","2022-05-13","0"
"273833","2022-05-13","0"
"273834","2022-05-13","0"
"273835","2022-05-13","1"
"273836","2022-05-13","0"
"273837","2022-05-13","1"
"273838","2022-05-13","1"
"273839","2022-05-13","1"
"273840","2022-05-13","0"
"273841","2022-05-13","1"
"273842","2022-05-13","0"
"273843","2022-05-13","1"
"273844","2022-05-13","0"
